map_id,anchor_id,bbox,network_type,status,attempts,last_error,last_attempt_at,raw_graphml_path,raw_geojson_path,cache_hit,notes
OSM_nuuksio_sparse_trails_offset_e_5000m_1000m_0968,nuuksio_sparse_trails,"{""center_lat"": 60.3225, ""center_lon"": 24.530643, ""height_m"": 5000, ""width_m"": 5000}",all,DOWNLOADED,1,,2026-06-20T10:02:41.925146+00:00,osm_cache/OSM_nuuksio_sparse_trails_offset_e_5000m_1000m_0968.graphml,,true,cache_hit
OSM_nuuksio_sparse_trails_offset_e_5000m_1000m_1217,nuuksio_sparse_trails,"{""center_lat"": 60.3225, ""center_lon"": 24.530643, ""height_m"": 5000, ""width_m"": 5000}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:02:56.613874+00:00,,,false,UNKNOWN
OSM_nuuksio_sparse_trails_offset_e_5000m_1000m_1449,nuuksio_sparse_trails,"{""center_lat"": 60.3225, ""center_lon"": 24.530643, ""height_m"": 5000, ""width_m"": 5000}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:22:36.110899+00:00,,,false,UNKNOWN
OSM_nuuksio_sparse_trails_offset_e_5000m_1000m_1705,nuuksio_sparse_trails,"{""center_lat"": 60.3225, ""center_lon"": 24.530643, ""height_m"": 5000, ""width_m"": 5000}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:42:15.112483+00:00,,,false,UNKNOWN
OSM_nuuksio_sparse_trails_offset_e_5000m_1000m_1926,nuuksio_sparse_trails,"{""center_lat"": 60.3225, ""center_lon"": 24.530643, ""height_m"": 5000, ""width_m"": 5000}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T09:01:50.286481+00:00,,,false,UNKNOWN
OSM_nuuksio_sparse_trails_offset_e_5000m_1500m_0212,nuuksio_sparse_trails,"{""center_lat"": 60.3225, ""center_lon"": 24.539715, ""height_m"": 5000, ""width_m"": 5000}",all,DOWNLOADED,1,,2026-06-17T15:40:33.132066+00:00,osm_cache/OSM_nuuksio_sparse_trails_offset_e_5000m_1500m_0212.graphml,,true,cache_hit
OSM_nuuksio_sparse_trails_offset_e_5000m_1500m_0441,nuuksio_sparse_trails,"{""center_lat"": 60.3225, ""center_lon"": 24.539715, ""height_m"": 5000, ""width_m"": 5000}",all,DOWNLOADED,1,,2026-06-17T16:12:44.263689+00:00,osm_cache/OSM_nuuksio_sparse_trails_offset_e_5000m_1500m_0441.graphml,,true,cache_hit
OSM_nuuksio_sparse_trails_offset_e_5000m_1500m_0680,nuuksio_sparse_trails,"{""center_lat"": 60.3225, ""center_lon"": 24.539715, ""height_m"": 5000, ""width_m"": 5000}",all,DOWNLOADED,1,,2026-06-17T16:40:16.267687+00:00,osm_cache/OSM_nuuksio_sparse_trails_offset_e_5000m_1500m_0680.graphml,,true,cache_hit
OSM_nuuksio_sparse_trails_offset_e_5000m_1500m_0910,nuuksio_sparse_trails,"{""center_lat"": 60.3225, ""center_lon"": 24.539715, ""height_m"": 5000, ""width_m"": 5000}",all,DOWNLOADED,1,,2026-06-20T09:56:19.906324+00:00,osm_cache/OSM_nuuksio_sparse_trails_offset_e_5000m_1500m_0910.graphml,,true,cache_hit
OSM_nuuksio_sparse_trails_offset_e_5000m_1500m_1152,nuuksio_sparse_trails,"{""center_lat"": 60.3225, ""center_lon"": 24.539715, ""height_m"": 5000, ""width_m"": 5000}",all,DOWNLOADED,1,,2026-06-20T10:23:40.834659+00:00,osm_cache/OSM_nuuksio_sparse_trails_offset_e_5000m_1500m_1152.graphml,,true,cache_hit
OSM_nuuksio_sparse_trails_offset_e_5000m_1500m_1395,nuuksio_sparse_trails,"{""center_lat"": 60.3225, ""center_lon"": 24.539715, ""height_m"": 5000, ""width_m"": 5000}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:17:46.500057+00:00,,,false,UNKNOWN
OSM_nuuksio_sparse_trails_offset_e_5000m_1500m_1637,nuuksio_sparse_trails,"{""center_lat"": 60.3225, ""center_lon"": 24.539715, ""height_m"": 5000, ""width_m"": 5000}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:37:20.543124+00:00,,,false,UNKNOWN
OSM_nuuksio_sparse_trails_offset_e_5000m_1500m_1874,nuuksio_sparse_trails,"{""center_lat"": 60.3225, ""center_lon"": 24.539715, ""height_m"": 5000, ""width_m"": 5000}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:56:55.466019+00:00,,,false,UNKNOWN
OSM_nuuksio_sparse_trails_offset_e_5000m_200m_0152,nuuksio_sparse_trails,"{""center_lat"": 60.3225, ""center_lon"": 24.516129, ""height_m"": 5000, ""width_m"": 5000}",all,DOWNLOADED,0,,,batch_0200/raw_osm/OSM_nuuksio_sparse_trails_offset_e_5000m_200m_0152.graphml,,true,cache_hit
OSM_nuuksio_sparse_trails_offset_e_5000m_200m_0373,nuuksio_sparse_trails,"{""center_lat"": 60.3225, ""center_lon"": 24.516129, ""height_m"": 5000, ""width_m"": 5000}",all,DOWNLOADED,0,,,batch_0400/raw_osm/OSM_nuuksio_sparse_trails_offset_e_5000m_200m_0373.graphml,,true,cache_hit
OSM_nuuksio_sparse_trails_offset_e_5000m_200m_0616,nuuksio_sparse_trails,"{""center_lat"": 60.3225, ""center_lon"": 24.516129, ""height_m"": 5000, ""width_m"": 5000}",all,DOWNLOADED,0,,,batch_0800/raw_osm/OSM_nuuksio_sparse_trails_offset_e_5000m_200m_0616.graphml,,true,cache_hit
OSM_nuuksio_sparse_trails_offset_e_5000m_200m_0859,nuuksio_sparse_trails,"{""center_lat"": 60.3225, ""center_lon"": 24.516129, ""height_m"": 5000, ""width_m"": 5000}",all,DOWNLOADED,1,,2026-06-20T09:49:04.864699+00:00,osm_cache/OSM_nuuksio_sparse_trails_offset_e_5000m_200m_0859.graphml,,true,cache_hit
OSM_nuuksio_sparse_trails_offset_e_5000m_200m_1085,nuuksio_sparse_trails,"{""center_lat"": 60.3225, ""center_lon"": 24.516129, ""height_m"": 5000, ""width_m"": 5000}",all,DOWNLOADED,1,,2026-06-20T10:16:39.147054+00:00,osm_cache/OSM_nuuksio_sparse_trails_offset_e_5000m_200m_1085.graphml,,true,cache_hit
OSM_nuuksio_sparse_trails_offset_e_5000m_200m_1320,nuuksio_sparse_trails,"{""center_lat"": 60.3225, ""center_lon"": 24.516129, ""height_m"": 5000, ""width_m"": 5000}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:12:51.430596+00:00,,,false,UNKNOWN
OSM_nuuksio_sparse_trails_offset_e_5000m_200m_1557,nuuksio_sparse_trails,"{""center_lat"": 60.3225, ""center_lon"": 24.516129, ""height_m"": 5000, ""width_m"": 5000}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:32:25.792702+00:00,,,false,UNKNOWN
OSM_nuuksio_sparse_trails_offset_e_5000m_200m_1813,nuuksio_sparse_trails,"{""center_lat"": 60.3225, ""center_lon"": 24.516129, ""height_m"": 5000, ""width_m"": 5000}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:52:00.706253+00:00,,,false,UNKNOWN
OSM_nuuksio_sparse_trails_offset_e_5000m_500m_0104,nuuksio_sparse_trails,"{""center_lat"": 60.3225, ""center_lon"": 24.521572, ""height_m"": 5000, ""width_m"": 5000}",all,DOWNLOADED,1,,2026-06-17T15:27:51.862067+00:00,osm_cache/OSM_nuuksio_sparse_trails_offset_e_5000m_500m_0104.graphml,,true,cache_hit
OSM_nuuksio_sparse_trails_offset_e_5000m_500m_0322,nuuksio_sparse_trails,"{""center_lat"": 60.3225, ""center_lon"": 24.521572, ""height_m"": 5000, ""width_m"": 5000}",all,DOWNLOADED,1,,2026-06-17T15:56:49.725951+00:00,osm_cache/OSM_nuuksio_sparse_trails_offset_e_5000m_500m_0322.graphml,,true,cache_hit
OSM_nuuksio_sparse_trails_offset_e_5000m_500m_0560,nuuksio_sparse_trails,"{""center_lat"": 60.3225, ""center_lon"": 24.521572, ""height_m"": 5000, ""width_m"": 5000}",all,DOWNLOADED,1,,2026-06-17T16:27:03.652145+00:00,osm_cache/OSM_nuuksio_sparse_trails_offset_e_5000m_500m_0560.graphml,,true,cache_hit
OSM_nuuksio_sparse_trails_offset_e_5000m_500m_0791,nuuksio_sparse_trails,"{""center_lat"": 60.3225, ""center_lon"": 24.521572, ""height_m"": 5000, ""width_m"": 5000}",all,DOWNLOADED,1,,2026-06-17T16:54:09.313712+00:00,osm_cache/OSM_nuuksio_sparse_trails_offset_e_5000m_500m_0791.graphml,,true,cache_hit
OSM_nuuksio_sparse_trails_offset_e_5000m_500m_1028,nuuksio_sparse_trails,"{""center_lat"": 60.3225, ""center_lon"": 24.521572, ""height_m"": 5000, ""width_m"": 5000}",all,DOWNLOADED,1,,2026-06-20T10:09:13.354876+00:00,osm_cache/OSM_nuuksio_sparse_trails_offset_e_5000m_500m_1028.graphml,,true,cache_hit
OSM_nuuksio_sparse_trails_offset_e_5000m_500m_1273,nuuksio_sparse_trails,"{""center_lat"": 60.3225, ""center_lon"": 24.521572, ""height_m"": 5000, ""width_m"": 5000}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:07:56.801931+00:00,,,false,UNKNOWN
OSM_nuuksio_sparse_trails_offset_e_5000m_500m_1508,nuuksio_sparse_trails,"{""center_lat"": 60.3225, ""center_lon"": 24.521572, ""height_m"": 5000, ""width_m"": 5000}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:27:31.018489+00:00,,,false,UNKNOWN
OSM_nuuksio_sparse_trails_offset_e_5000m_500m_1768,nuuksio_sparse_trails,"{""center_lat"": 60.3225, ""center_lon"": 24.521572, ""height_m"": 5000, ""width_m"": 5000}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:47:06.019724+00:00,,,false,UNKNOWN
OSM_nuuksio_sparse_trails_offset_e_5000m_500m_1984,nuuksio_sparse_trails,"{""center_lat"": 60.3225, ""center_lon"": 24.521572, ""height_m"": 5000, ""width_m"": 5000}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T09:06:45.091011+00:00,,,false,UNKNOWN
OSM_sf_cabspotting_downtown_offset_s_1000m_1000m_0374,sf_cabspotting_downtown,"{""center_lat"": 37.776017, ""center_lon"": -122.41, ""height_m"": 1000, ""width_m"": 1000}",drive,DOWNLOADED,1,,2026-06-17T16:04:57.406522+00:00,osm_cache/OSM_sf_cabspotting_downtown_offset_s_1000m_1000m_0374.graphml,,true,cache_hit
OSM_sf_cabspotting_downtown_offset_s_1000m_1000m_0860,sf_cabspotting_downtown,"{""center_lat"": 37.776017, ""center_lon"": -122.41, ""height_m"": 1000, ""width_m"": 1000}",drive,DOWNLOADED,1,,2026-06-20T09:49:15.271765+00:00,osm_cache/OSM_sf_cabspotting_downtown_offset_s_1000m_1000m_0860.graphml,,true,cache_hit
OSM_sf_cabspotting_downtown_offset_s_1000m_1000m_1326,sf_cabspotting_downtown,"{""center_lat"": 37.776017, ""center_lon"": -122.41, ""height_m"": 1000, ""width_m"": 1000}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:13:01.439494+00:00,,,false,UNKNOWN
OSM_sf_cabspotting_downtown_offset_s_1000m_1000m_1814,sf_cabspotting_downtown,"{""center_lat"": 37.776017, ""center_lon"": -122.41, ""height_m"": 1000, ""width_m"": 1000}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:52:10.712396+00:00,,,false,UNKNOWN
OSM_sf_cabspotting_downtown_offset_s_1000m_1500m_0275,sf_cabspotting_downtown,"{""center_lat"": 37.771525, ""center_lon"": -122.41, ""height_m"": 1000, ""width_m"": 1000}",drive,DOWNLOADED,1,,2026-06-17T15:49:01.761761+00:00,osm_cache/OSM_sf_cabspotting_downtown_offset_s_1000m_1500m_0275.graphml,,true,cache_hit
OSM_sf_cabspotting_downtown_offset_s_1000m_1500m_0732,sf_cabspotting_downtown,"{""center_lat"": 37.771525, ""center_lon"": -122.41, ""height_m"": 1000, ""width_m"": 1000}",drive,DOWNLOADED,1,,2026-06-17T16:46:18.132000+00:00,osm_cache/OSM_sf_cabspotting_downtown_offset_s_1000m_1500m_0732.graphml,,true,cache_hit
OSM_sf_cabspotting_downtown_offset_s_1000m_1500m_1218,sf_cabspotting_downtown,"{""center_lat"": 37.771525, ""center_lon"": -122.41, ""height_m"": 1000, ""width_m"": 1000}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:03:06.624585+00:00,,,false,UNKNOWN
OSM_sf_cabspotting_downtown_offset_s_1000m_1500m_1708,sf_cabspotting_downtown,"{""center_lat"": 37.771525, ""center_lon"": -122.41, ""height_m"": 1000, ""width_m"": 1000}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:42:25.118841+00:00,,,false,UNKNOWN
OSM_sf_cabspotting_downtown_offset_s_1000m_200m_0153,sf_cabspotting_downtown,"{""center_lat"": 37.783203, ""center_lon"": -122.41, ""height_m"": 1000, ""width_m"": 1000}",drive,DOWNLOADED,1,,2026-06-17T15:37:24.834665+00:00,osm_cache/OSM_sf_cabspotting_downtown_offset_s_1000m_200m_0153.graphml,,true,cache_hit
OSM_sf_cabspotting_downtown_offset_s_1000m_200m_0617,sf_cabspotting_downtown,"{""center_lat"": 37.783203, ""center_lon"": -122.41, ""height_m"": 1000, ""width_m"": 1000}",drive,DOWNLOADED,1,,2026-06-17T16:33:17.021572+00:00,osm_cache/OSM_sf_cabspotting_downtown_offset_s_1000m_200m_0617.graphml,,true,cache_hit
OSM_sf_cabspotting_downtown_offset_s_1000m_200m_1086,sf_cabspotting_downtown,"{""center_lat"": 37.783203, ""center_lon"": -122.41, ""height_m"": 1000, ""width_m"": 1000}",drive,DOWNLOADED,1,,2026-06-20T10:16:49.503887+00:00,osm_cache/OSM_sf_cabspotting_downtown_offset_s_1000m_200m_1086.graphml,,true,cache_hit
OSM_sf_cabspotting_downtown_offset_s_1000m_200m_1559,sf_cabspotting_downtown,"{""center_lat"": 37.783203, ""center_lon"": -122.41, ""height_m"": 1000, ""width_m"": 1000}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:32:35.798392+00:00,,,false,UNKNOWN
OSM_sf_cabspotting_downtown_offset_s_1000m_500m_0046,sf_cabspotting_downtown,"{""center_lat"": 37.780508, ""center_lon"": -122.41, ""height_m"": 1000, ""width_m"": 1000}",drive,DOWNLOADED,1,,2026-06-16T19:26:48.458981+00:00,osm_cache/OSM_sf_cabspotting_downtown_offset_s_1000m_500m_0046.graphml,,true,cache_hit
OSM_sf_cabspotting_downtown_offset_s_1000m_500m_0497,sf_cabspotting_downtown,"{""center_lat"": 37.780508, ""center_lon"": -122.41, ""height_m"": 1000, ""width_m"": 1000}",drive,DOWNLOADED,1,,2026-06-17T16:20:32.228121+00:00,osm_cache/OSM_sf_cabspotting_downtown_offset_s_1000m_500m_0497.graphml,,true,cache_hit
OSM_sf_cabspotting_downtown_offset_s_1000m_500m_0969,sf_cabspotting_downtown,"{""center_lat"": 37.780508, ""center_lon"": -122.41, ""height_m"": 1000, ""width_m"": 1000}",drive,DOWNLOADED,1,,2026-06-20T10:02:52.284591+00:00,osm_cache/OSM_sf_cabspotting_downtown_offset_s_1000m_500m_0969.graphml,,true,cache_hit
OSM_sf_cabspotting_downtown_offset_s_1000m_500m_1450,sf_cabspotting_downtown,"{""center_lat"": 37.780508, ""center_lon"": -122.41, ""height_m"": 1000, ""width_m"": 1000}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:22:46.134156+00:00,,,false,UNKNOWN
OSM_sf_cabspotting_downtown_offset_s_1000m_500m_1928,sf_cabspotting_downtown,"{""center_lat"": 37.780508, ""center_lon"": -122.41, ""height_m"": 1000, ""width_m"": 1000}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T09:02:00.292893+00:00,,,false,UNKNOWN
OSM_sf_cabspotting_downtown_offset_s_1500m_1000m_0240,sf_cabspotting_downtown,"{""center_lat"": 37.776017, ""center_lon"": -122.41, ""height_m"": 1500, ""width_m"": 1500}",drive,DOWNLOADED,0,,,batch_0400/raw_osm/OSM_sf_cabspotting_downtown_offset_s_1500m_1000m_0240.graphml,,true,cache_hit
OSM_sf_cabspotting_downtown_offset_s_1500m_1000m_0709,sf_cabspotting_downtown,"{""center_lat"": 37.776017, ""center_lon"": -122.41, ""height_m"": 1500, ""width_m"": 1500}",drive,DOWNLOADED,0,,,batch_0800/raw_osm/OSM_sf_cabspotting_downtown_offset_s_1500m_1000m_0709.graphml,,true,cache_hit
OSM_sf_cabspotting_downtown_offset_s_1500m_1000m_1187,sf_cabspotting_downtown,"{""center_lat"": 37.776017, ""center_lon"": -122.41, ""height_m"": 1500, ""width_m"": 1500}",drive,DOWNLOADED,1,,2026-06-20T10:26:42.505551+00:00,osm_cache/OSM_sf_cabspotting_downtown_offset_s_1500m_1000m_1187.graphml,,true,cache_hit
OSM_sf_cabspotting_downtown_offset_s_1500m_1000m_1680,sf_cabspotting_downtown,"{""center_lat"": 37.776017, ""center_lon"": -122.41, ""height_m"": 1500, ""width_m"": 1500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:39:55.006659+00:00,,,false,UNKNOWN
OSM_sf_cabspotting_downtown_offset_s_1500m_1500m_0133,sf_cabspotting_downtown,"{""center_lat"": 37.771525, ""center_lon"": -122.41, ""height_m"": 1500, ""width_m"": 1500}",drive,DOWNLOADED,1,,2026-06-17T15:33:28.810531+00:00,osm_cache/OSM_sf_cabspotting_downtown_offset_s_1500m_1500m_0133.graphml,,true,cache_hit
OSM_sf_cabspotting_downtown_offset_s_1500m_1500m_0591,sf_cabspotting_downtown,"{""center_lat"": 37.771525, ""center_lon"": -122.41, ""height_m"": 1500, ""width_m"": 1500}",drive,DOWNLOADED,1,,2026-06-17T16:30:16.462225+00:00,osm_cache/OSM_sf_cabspotting_downtown_offset_s_1500m_1500m_0591.graphml,,true,cache_hit
OSM_sf_cabspotting_downtown_offset_s_1500m_1500m_1064,sf_cabspotting_downtown,"{""center_lat"": 37.771525, ""center_lon"": -122.41, ""height_m"": 1500, ""width_m"": 1500}",drive,DOWNLOADED,1,,2026-06-20T10:13:52.572443+00:00,osm_cache/OSM_sf_cabspotting_downtown_offset_s_1500m_1500m_1064.graphml,,true,cache_hit
OSM_sf_cabspotting_downtown_offset_s_1500m_1500m_1535,sf_cabspotting_downtown,"{""center_lat"": 37.771525, ""center_lon"": -122.41, ""height_m"": 1500, ""width_m"": 1500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:30:11.127094+00:00,,,false,UNKNOWN
OSM_sf_cabspotting_downtown_offset_s_1500m_200m_0020,sf_cabspotting_downtown,"{""center_lat"": 37.783203, ""center_lon"": -122.41, ""height_m"": 1500, ""width_m"": 1500}",drive,DOWNLOADED,1,,2026-06-16T19:17:09.494198+00:00,osm_cache/OSM_sf_cabspotting_downtown_offset_s_1500m_200m_0020.graphml,,true,cache_hit
OSM_sf_cabspotting_downtown_offset_s_1500m_200m_0473,sf_cabspotting_downtown,"{""center_lat"": 37.783203, ""center_lon"": -122.41, ""height_m"": 1500, ""width_m"": 1500}",drive,DOWNLOADED,1,,2026-06-17T16:17:36.047478+00:00,osm_cache/OSM_sf_cabspotting_downtown_offset_s_1500m_200m_0473.graphml,,true,cache_hit
OSM_sf_cabspotting_downtown_offset_s_1500m_200m_0940,sf_cabspotting_downtown,"{""center_lat"": 37.783203, ""center_lon"": -122.41, ""height_m"": 1500, ""width_m"": 1500}",drive,DOWNLOADED,1,,2026-06-20T09:59:24.118966+00:00,osm_cache/OSM_sf_cabspotting_downtown_offset_s_1500m_200m_0940.graphml,,true,cache_hit
OSM_sf_cabspotting_downtown_offset_s_1500m_200m_1426,sf_cabspotting_downtown,"{""center_lat"": 37.783203, ""center_lon"": -122.41, ""height_m"": 1500, ""width_m"": 1500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:20:21.620486+00:00,,,false,UNKNOWN
OSM_sf_cabspotting_downtown_offset_s_1500m_200m_1898,sf_cabspotting_downtown,"{""center_lat"": 37.783203, ""center_lon"": -122.41, ""height_m"": 1500, ""width_m"": 1500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:59:30.180455+00:00,,,false,UNKNOWN
OSM_sf_cabspotting_downtown_offset_s_1500m_500m_0351,sf_cabspotting_downtown,"{""center_lat"": 37.780508, ""center_lon"": -122.41, ""height_m"": 1500, ""width_m"": 1500}",drive,DOWNLOADED,0,,,batch_0400/raw_osm/OSM_sf_cabspotting_downtown_offset_s_1500m_500m_0351.graphml,,true,cache_hit
OSM_sf_cabspotting_downtown_offset_s_1500m_500m_0826,sf_cabspotting_downtown,"{""center_lat"": 37.780508, ""center_lon"": -122.41, ""height_m"": 1500, ""width_m"": 1500}",drive,DOWNLOADED,1,,2026-06-20T09:32:33.058846+00:00,osm_cache/OSM_sf_cabspotting_downtown_offset_s_1500m_500m_0826.graphml,,true,cache_hit
OSM_sf_cabspotting_downtown_offset_s_1500m_500m_1299,sf_cabspotting_downtown,"{""center_lat"": 37.780508, ""center_lon"": -122.41, ""height_m"": 1500, ""width_m"": 1500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:10:31.332238+00:00,,,false,UNKNOWN
OSM_sf_cabspotting_downtown_offset_s_1500m_500m_1793,sf_cabspotting_downtown,"{""center_lat"": 37.780508, ""center_lon"": -122.41, ""height_m"": 1500, ""width_m"": 1500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:49:46.136723+00:00,,,false,UNKNOWN
OSM_sf_cabspotting_downtown_offset_s_2500m_1000m_0105,sf_cabspotting_downtown,"{""center_lat"": 37.776017, ""center_lon"": -122.41, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T15:28:05.016328+00:00,osm_cache/OSM_sf_cabspotting_downtown_offset_s_2500m_1000m_0105.graphml,,true,cache_hit
OSM_sf_cabspotting_downtown_offset_s_2500m_1000m_0561,sf_cabspotting_downtown,"{""center_lat"": 37.776017, ""center_lon"": -122.41, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T16:27:15.129268+00:00,osm_cache/OSM_sf_cabspotting_downtown_offset_s_2500m_1000m_0561.graphml,,true,cache_hit
OSM_sf_cabspotting_downtown_offset_s_2500m_1000m_1030,sf_cabspotting_downtown,"{""center_lat"": 37.776017, ""center_lon"": -122.41, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-20T10:09:24.617140+00:00,osm_cache/OSM_sf_cabspotting_downtown_offset_s_2500m_1000m_1030.graphml,,true,cache_hit
OSM_sf_cabspotting_downtown_offset_s_2500m_1000m_1509,sf_cabspotting_downtown,"{""center_lat"": 37.776017, ""center_lon"": -122.41, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:27:41.024298+00:00,,,false,UNKNOWN
OSM_sf_cabspotting_downtown_offset_s_2500m_1000m_1985,sf_cabspotting_downtown,"{""center_lat"": 37.776017, ""center_lon"": -122.41, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T09:06:55.097198+00:00,,,false,UNKNOWN
OSM_sf_cabspotting_downtown_offset_s_2500m_1500m_0443,sf_cabspotting_downtown,"{""center_lat"": 37.771525, ""center_lon"": -122.41, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T16:12:58.330905+00:00,osm_cache/OSM_sf_cabspotting_downtown_offset_s_2500m_1500m_0443.graphml,,true,cache_hit
OSM_sf_cabspotting_downtown_offset_s_2500m_1500m_0911,sf_cabspotting_downtown,"{""center_lat"": 37.771525, ""center_lon"": -122.41, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-20T09:56:31.195704+00:00,osm_cache/OSM_sf_cabspotting_downtown_offset_s_2500m_1500m_0911.graphml,,true,cache_hit
OSM_sf_cabspotting_downtown_offset_s_2500m_1500m_1397,sf_cabspotting_downtown,"{""center_lat"": 37.771525, ""center_lon"": -122.41, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:17:56.504694+00:00,,,false,UNKNOWN
OSM_sf_cabspotting_downtown_offset_s_2500m_1500m_1877,sf_cabspotting_downtown,"{""center_lat"": 37.771525, ""center_lon"": -122.41, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:57:05.472605+00:00,,,false,UNKNOWN
OSM_sf_cabspotting_downtown_offset_s_2500m_200m_0323,sf_cabspotting_downtown,"{""center_lat"": 37.783203, ""center_lon"": -122.41, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T15:57:04.059264+00:00,osm_cache/OSM_sf_cabspotting_downtown_offset_s_2500m_200m_0323.graphml,,true,cache_hit
OSM_sf_cabspotting_downtown_offset_s_2500m_200m_0792,sf_cabspotting_downtown,"{""center_lat"": 37.783203, ""center_lon"": -122.41, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T16:54:20.823350+00:00,osm_cache/OSM_sf_cabspotting_downtown_offset_s_2500m_200m_0792.graphml,,true,cache_hit
OSM_sf_cabspotting_downtown_offset_s_2500m_200m_1275,sf_cabspotting_downtown,"{""center_lat"": 37.783203, ""center_lon"": -122.41, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:08:06.809541+00:00,,,false,UNKNOWN
OSM_sf_cabspotting_downtown_offset_s_2500m_200m_1770,sf_cabspotting_downtown,"{""center_lat"": 37.783203, ""center_lon"": -122.41, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:47:16.046586+00:00,,,false,UNKNOWN
OSM_sf_cabspotting_downtown_offset_s_2500m_500m_0213,sf_cabspotting_downtown,"{""center_lat"": 37.780508, ""center_lon"": -122.41, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T15:40:46.903281+00:00,osm_cache/OSM_sf_cabspotting_downtown_offset_s_2500m_500m_0213.graphml,,true,cache_hit
OSM_sf_cabspotting_downtown_offset_s_2500m_500m_0681,sf_cabspotting_downtown,"{""center_lat"": 37.780508, ""center_lon"": -122.41, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-17T16:40:27.754755+00:00,osm_cache/OSM_sf_cabspotting_downtown_offset_s_2500m_500m_0681.graphml,,true,cache_hit
OSM_sf_cabspotting_downtown_offset_s_2500m_500m_1153,sf_cabspotting_downtown,"{""center_lat"": 37.780508, ""center_lon"": -122.41, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-20T10:23:52.061785+00:00,osm_cache/OSM_sf_cabspotting_downtown_offset_s_2500m_500m_1153.graphml,,true,cache_hit
OSM_sf_cabspotting_downtown_offset_s_2500m_500m_1639,sf_cabspotting_downtown,"{""center_lat"": 37.780508, ""center_lon"": -122.41, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:37:30.552669+00:00,,,false,UNKNOWN
