map_id,batch_target,source_type,anchor_id,anchor_label,archetype,generator_type,wkt_dir,roads_wkt,preview_png,metadata_json,world_size_x,world_size_y,crs,network_type,bbox_or_params,seed,generation_status,generation_notes
OSM_cambridge_haggle_offset_n_2500m_1500m_1069,1200,osm,cambridge_haggle,Cambridge UK (Haggle),dense_urban_irregular,,batch_1200/wkt/map_1069,batch_1200/wkt/map_1069/roads.wkt,previews/OSM_cambridge_haggle_offset_n_2500m_1500m_1069.png,batch_1200/wkt/map_1069/metadata.json,2607,2605,EPSG:27700,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":52.218475,""center_lon"":0.12,""height_m"":2500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":2500,""window_size_m"":2500.0}",2165062558,OK,
OSM_cambridge_haggle_offset_n_2500m_1500m_1539,1600,osm,cambridge_haggle,Cambridge UK (Haggle),dense_urban_irregular,,batch_1600/wkt/map_1539,,,batch_1600/wkt/map_1539/metadata.json,0,0,EPSG:27700,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":52.218475,""center_lon"":0.12,""height_m"":2500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":2500,""window_size_m"":2500.0}",1986204085,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_cambridge_haggle_offset_n_2500m_200m_0026,100,osm,cambridge_haggle,Cambridge UK (Haggle),dense_urban_irregular,,batch_0100/wkt/map_0026,batch_0100/wkt/map_0026/roads.wkt,previews/OSM_cambridge_haggle_offset_n_2500m_200m_0026.png,batch_0100/wkt/map_0026/metadata.json,2599,2586,EPSG:27700,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":52.206797,""center_lon"":0.12,""height_m"":2500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":2500,""window_size_m"":2500.0}",1267040872,OK,
OSM_cambridge_haggle_offset_n_2500m_200m_0482,600,osm,cambridge_haggle,Cambridge UK (Haggle),dense_urban_irregular,,batch_0600/wkt/map_0482,batch_0600/wkt/map_0482/roads.wkt,previews/OSM_cambridge_haggle_offset_n_2500m_200m_0482.png,batch_0600/wkt/map_0482/metadata.json,2599,2586,EPSG:27700,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":52.206797,""center_lon"":0.12,""height_m"":2500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":2500,""window_size_m"":2500.0}",2139044549,OK,
OSM_cambridge_haggle_offset_n_2500m_200m_0950,1000,osm,cambridge_haggle,Cambridge UK (Haggle),dense_urban_irregular,,batch_1000/wkt/map_0950,batch_1000/wkt/map_0950/roads.wkt,previews/OSM_cambridge_haggle_offset_n_2500m_200m_0950.png,batch_1000/wkt/map_0950/metadata.json,2599,2586,EPSG:27700,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":52.206797,""center_lon"":0.12,""height_m"":2500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":2500,""window_size_m"":2500.0}",2549923773,OK,
OSM_cambridge_haggle_offset_n_2500m_200m_1430,1600,osm,cambridge_haggle,Cambridge UK (Haggle),dense_urban_irregular,,batch_1600/wkt/map_1430,,,batch_1600/wkt/map_1430/metadata.json,0,0,EPSG:27700,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":52.206797,""center_lon"":0.12,""height_m"":2500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":2500,""window_size_m"":2500.0}",684745354,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_cambridge_haggle_offset_n_2500m_200m_1904,2000,osm,cambridge_haggle,Cambridge UK (Haggle),dense_urban_irregular,,batch_2000/wkt/map_1904,,,batch_2000/wkt/map_1904/metadata.json,0,0,EPSG:27700,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":52.206797,""center_lon"":0.12,""height_m"":2500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":2500,""window_size_m"":2500.0}",857818642,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_cambridge_haggle_offset_n_2500m_500m_0355,400,osm,cambridge_haggle,Cambridge UK (Haggle),dense_urban_irregular,,batch_0400/wkt/map_0355,batch_0400/wkt/map_0355/roads.wkt,previews/OSM_cambridge_haggle_offset_n_2500m_500m_0355.png,batch_0400/wkt/map_0355/metadata.json,2632,2608,EPSG:27700,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":500.0,""center_lat"":52.209492,""center_lon"":0.12,""height_m"":2500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":2500,""window_size_m"":2500.0}",948674068,OK,
OSM_cambridge_haggle_offset_n_2500m_500m_0830,1000,osm,cambridge_haggle,Cambridge UK (Haggle),dense_urban_irregular,,batch_1000/wkt/map_0830,batch_1000/wkt/map_0830/roads.wkt,previews/OSM_cambridge_haggle_offset_n_2500m_500m_0830.png,batch_1000/wkt/map_0830/metadata.json,2632,2608,EPSG:27700,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":500.0,""center_lat"":52.209492,""center_lon"":0.12,""height_m"":2500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":2500,""window_size_m"":2500.0}",1620603466,OK,
OSM_cambridge_haggle_offset_n_2500m_500m_1304,1600,osm,cambridge_haggle,Cambridge UK (Haggle),dense_urban_irregular,,batch_1600/wkt/map_1304,,,batch_1600/wkt/map_1304/metadata.json,0,0,EPSG:27700,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":500.0,""center_lat"":52.209492,""center_lon"":0.12,""height_m"":2500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":2500,""window_size_m"":2500.0}",2095917637,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_cambridge_haggle_offset_n_2500m_500m_1798,2000,osm,cambridge_haggle,Cambridge UK (Haggle),dense_urban_irregular,,batch_2000/wkt/map_1798,,,batch_2000/wkt/map_1798/metadata.json,0,0,EPSG:27700,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":500.0,""center_lat"":52.209492,""center_lon"":0.12,""height_m"":2500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":2500,""window_size_m"":2500.0}",3186838542,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_cambridge_haggle_offset_n_500m_1000m_0221,400,osm,cambridge_haggle,Cambridge UK (Haggle),dense_urban_irregular,,batch_0400/wkt/map_0221,batch_0400/wkt/map_0221/roads.wkt,previews/OSM_cambridge_haggle_offset_n_500m_1000m_0221.png,batch_0400/wkt/map_0221/metadata.json,542,622,EPSG:27700,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":52.213983,""center_lon"":0.12,""height_m"":500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":500,""window_size_m"":500.0}",3290513776,OK,
OSM_cambridge_haggle_offset_n_500m_1000m_0685,800,osm,cambridge_haggle,Cambridge UK (Haggle),dense_urban_irregular,,batch_0800/wkt/map_0685,batch_0800/wkt/map_0685/roads.wkt,previews/OSM_cambridge_haggle_offset_n_500m_1000m_0685.png,batch_0800/wkt/map_0685/metadata.json,542,622,EPSG:27700,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":52.213983,""center_lon"":0.12,""height_m"":500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":500,""window_size_m"":500.0}",912055984,OK,
OSM_cambridge_haggle_offset_n_500m_1000m_1158,1200,osm,cambridge_haggle,Cambridge UK (Haggle),dense_urban_irregular,,batch_1200/wkt/map_1158,batch_1200/wkt/map_1158/roads.wkt,previews/OSM_cambridge_haggle_offset_n_500m_1000m_1158.png,batch_1200/wkt/map_1158/metadata.json,542,622,EPSG:27700,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":52.213983,""center_lon"":0.12,""height_m"":500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":500,""window_size_m"":500.0}",1040776902,OK,
OSM_cambridge_haggle_offset_n_500m_1000m_1648,2000,osm,cambridge_haggle,Cambridge UK (Haggle),dense_urban_irregular,,batch_2000/wkt/map_1648,,,batch_2000/wkt/map_1648/metadata.json,0,0,EPSG:27700,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":52.213983,""center_lon"":0.12,""height_m"":500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":500,""window_size_m"":500.0}",1073090723,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_cambridge_haggle_offset_n_500m_1500m_0112,200,osm,cambridge_haggle,Cambridge UK (Haggle),dense_urban_irregular,,batch_0200/wkt/map_0112,batch_0200/wkt/map_0112/roads.wkt,previews/OSM_cambridge_haggle_offset_n_500m_1500m_0112.png,batch_0200/wkt/map_0112/metadata.json,368,521,EPSG:27700,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":52.218475,""center_lon"":0.12,""height_m"":500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":500,""window_size_m"":500.0}",905864574,OK,
OSM_cambridge_haggle_offset_n_500m_1500m_0565,600,osm,cambridge_haggle,Cambridge UK (Haggle),dense_urban_irregular,,batch_0600/wkt/map_0565,batch_0600/wkt/map_0565/roads.wkt,previews/OSM_cambridge_haggle_offset_n_500m_1500m_0565.png,batch_0600/wkt/map_0565/metadata.json,368,521,EPSG:27700,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":52.218475,""center_lon"":0.12,""height_m"":500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":500,""window_size_m"":500.0}",2705393243,OK,
OSM_cambridge_haggle_offset_n_500m_1500m_1034,1200,osm,cambridge_haggle,Cambridge UK (Haggle),dense_urban_irregular,,batch_1200/wkt/map_1034,batch_1200/wkt/map_1034/roads.wkt,previews/OSM_cambridge_haggle_offset_n_500m_1500m_1034.png,batch_1200/wkt/map_1034/metadata.json,368,521,EPSG:27700,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":52.218475,""center_lon"":0.12,""height_m"":500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":500,""window_size_m"":500.0}",2056862264,OK,
OSM_cambridge_haggle_offset_n_500m_1500m_1513,1600,osm,cambridge_haggle,Cambridge UK (Haggle),dense_urban_irregular,,batch_1600/wkt/map_1513,,,batch_1600/wkt/map_1513/metadata.json,0,0,EPSG:27700,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":52.218475,""center_lon"":0.12,""height_m"":500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":500,""window_size_m"":500.0}",2249827461,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_cambridge_haggle_offset_n_500m_1500m_1991,2000,osm,cambridge_haggle,Cambridge UK (Haggle),dense_urban_irregular,,batch_2000/wkt/map_1991,,,batch_2000/wkt/map_1991/metadata.json,0,0,EPSG:27700,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":52.218475,""center_lon"":0.12,""height_m"":500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":500,""window_size_m"":500.0}",1015660468,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_cambridge_haggle_offset_n_500m_200m_0000,100,osm,cambridge_haggle,Cambridge UK (Haggle),dense_urban_irregular,,batch_0100/wkt/map_0000,batch_0100/wkt/map_0000/roads.wkt,previews/OSM_cambridge_haggle_offset_n_500m_200m_0000.png,batch_0100/wkt/map_0000/metadata.json,547,557,EPSG:27700,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":52.206797,""center_lon"":0.12,""height_m"":500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":500,""window_size_m"":500.0}",1182073421,OK,
OSM_cambridge_haggle_offset_n_500m_200m_0448,600,osm,cambridge_haggle,Cambridge UK (Haggle),dense_urban_irregular,,batch_0600/wkt/map_0448,batch_0600/wkt/map_0448/roads.wkt,previews/OSM_cambridge_haggle_offset_n_500m_200m_0448.png,batch_0600/wkt/map_0448/metadata.json,547,557,EPSG:27700,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":52.206797,""center_lon"":0.12,""height_m"":500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":500,""window_size_m"":500.0}",1005792762,OK,
OSM_cambridge_haggle_offset_n_500m_200m_0916,1000,osm,cambridge_haggle,Cambridge UK (Haggle),dense_urban_irregular,,batch_1000/wkt/map_0916,batch_1000/wkt/map_0916/roads.wkt,previews/OSM_cambridge_haggle_offset_n_500m_200m_0916.png,batch_1000/wkt/map_0916/metadata.json,547,557,EPSG:27700,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":52.206797,""center_lon"":0.12,""height_m"":500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":500,""window_size_m"":500.0}",2200094879,OK,
OSM_cambridge_haggle_offset_n_500m_200m_1400,1600,osm,cambridge_haggle,Cambridge UK (Haggle),dense_urban_irregular,,batch_1600/wkt/map_1400,,,batch_1600/wkt/map_1400/metadata.json,0,0,EPSG:27700,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":52.206797,""center_lon"":0.12,""height_m"":500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":500,""window_size_m"":500.0}",2415130916,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_cambridge_haggle_offset_n_500m_200m_1882,2000,osm,cambridge_haggle,Cambridge UK (Haggle),dense_urban_irregular,,batch_2000/wkt/map_1882,,,batch_2000/wkt/map_1882/metadata.json,0,0,EPSG:27700,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":52.206797,""center_lon"":0.12,""height_m"":500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":500,""window_size_m"":500.0}",2338406753,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_cambridge_haggle_offset_n_500m_500m_0328,400,osm,cambridge_haggle,Cambridge UK (Haggle),dense_urban_irregular,,batch_0400/wkt/map_0328,batch_0400/wkt/map_0328/roads.wkt,previews/OSM_cambridge_haggle_offset_n_500m_500m_0328.png,batch_0400/wkt/map_0328/metadata.json,565,541,EPSG:27700,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":500.0,""center_lat"":52.209492,""center_lon"":0.12,""height_m"":500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":500,""window_size_m"":500.0}",2412071963,OK,
OSM_cambridge_haggle_offset_n_500m_500m_0799,800,osm,cambridge_haggle,Cambridge UK (Haggle),dense_urban_irregular,,batch_0800/wkt/map_0799,batch_0800/wkt/map_0799/roads.wkt,previews/OSM_cambridge_haggle_offset_n_500m_500m_0799.png,batch_0800/wkt/map_0799/metadata.json,565,541,EPSG:27700,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":500.0,""center_lat"":52.209492,""center_lon"":0.12,""height_m"":500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":500,""window_size_m"":500.0}",3679596270,OK,
OSM_cambridge_haggle_offset_n_500m_500m_1280,1600,osm,cambridge_haggle,Cambridge UK (Haggle),dense_urban_irregular,,batch_1600/wkt/map_1280,,,batch_1600/wkt/map_1280/metadata.json,0,0,EPSG:27700,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":500.0,""center_lat"":52.209492,""center_lon"":0.12,""height_m"":500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":500,""window_size_m"":500.0}",150608585,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_cambridge_haggle_offset_n_500m_500m_1773,2000,osm,cambridge_haggle,Cambridge UK (Haggle),dense_urban_irregular,,batch_2000/wkt/map_1773,,,batch_2000/wkt/map_1773/metadata.json,0,0,EPSG:27700,all,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":500.0,""center_lat"":52.209492,""center_lon"":0.12,""height_m"":500,""osm_network_type"":""all"",""variant_type"":""offset_n"",""width_m"":500,""window_size_m"":500.0}",160986379,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_dieselnet_amherst_offset_e_1000m_1000m_0483,600,osm,dieselnet_amherst,DieselNet / PVTA Amherst,bus_route_urban_suburban,,batch_0600/wkt/map_0483,batch_0600/wkt/map_0483/roads.wkt,previews/OSM_dieselnet_amherst_offset_e_1000m_1000m_0483.png,batch_0600/wkt/map_0483/metadata.json,972,1019,EPSG:32618,drive,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":42.38,""center_lon"":-72.512839,""height_m"":1000,""osm_network_type"":""drive"",""variant_type"":""offset_e"",""width_m"":1000,""window_size_m"":1000.0}",3794748528,OK,
OSM_dieselnet_amherst_offset_e_1000m_1000m_1070,1200,osm,dieselnet_amherst,DieselNet / PVTA Amherst,bus_route_urban_suburban,,batch_1200/wkt/map_1070,batch_1200/wkt/map_1070/roads.wkt,previews/OSM_dieselnet_amherst_offset_e_1000m_1000m_1070.png,batch_1200/wkt/map_1070/metadata.json,972,1019,EPSG:32618,drive,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":42.38,""center_lon"":-72.512839,""height_m"":1000,""osm_network_type"":""drive"",""variant_type"":""offset_e"",""width_m"":1000,""window_size_m"":1000.0}",1021261765,OK,
OSM_dieselnet_amherst_offset_e_1000m_1000m_1687,2000,osm,dieselnet_amherst,DieselNet / PVTA Amherst,bus_route_urban_suburban,,batch_2000/wkt/map_1687,,,batch_2000/wkt/map_1687/metadata.json,0,0,EPSG:32618,drive,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1000.0,""center_lat"":42.38,""center_lon"":-72.512839,""height_m"":1000,""osm_network_type"":""drive"",""variant_type"":""offset_e"",""width_m"":1000,""window_size_m"":1000.0}",4290034798,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_dieselnet_amherst_offset_e_1000m_1500m_0330,400,osm,dieselnet_amherst,DieselNet / PVTA Amherst,bus_route_urban_suburban,,batch_0400/wkt/map_0330,batch_0400/wkt/map_0330/roads.wkt,previews/OSM_dieselnet_amherst_offset_e_1000m_1500m_0330.png,batch_0400/wkt/map_0330/metadata.json,978,852,EPSG:32618,drive,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":42.38,""center_lon"":-72.506759,""height_m"":1000,""osm_network_type"":""drive"",""variant_type"":""offset_e"",""width_m"":1000,""window_size_m"":1000.0}",3875265958,OK,
OSM_dieselnet_amherst_offset_e_1000m_1500m_0919,1000,osm,dieselnet_amherst,DieselNet / PVTA Amherst,bus_route_urban_suburban,,batch_1000/wkt/map_0919,batch_1000/wkt/map_0919/roads.wkt,previews/OSM_dieselnet_amherst_offset_e_1000m_1500m_0919.png,batch_1000/wkt/map_0919/metadata.json,978,852,EPSG:32618,drive,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":42.38,""center_lon"":-72.506759,""height_m"":1000,""osm_network_type"":""drive"",""variant_type"":""offset_e"",""width_m"":1000,""window_size_m"":1000.0}",1452578403,OK,
OSM_dieselnet_amherst_offset_e_1000m_1500m_1514,1600,osm,dieselnet_amherst,DieselNet / PVTA Amherst,bus_route_urban_suburban,,batch_1600/wkt/map_1514,,,batch_1600/wkt/map_1514/metadata.json,0,0,EPSG:32618,drive,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":1500.0,""center_lat"":42.38,""center_lon"":-72.506759,""height_m"":1000,""osm_network_type"":""drive"",""variant_type"":""offset_e"",""width_m"":1000,""window_size_m"":1000.0}",960430683,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_dieselnet_amherst_offset_e_1000m_200m_0192,200,osm,dieselnet_amherst,DieselNet / PVTA Amherst,bus_route_urban_suburban,,batch_0200/wkt/map_0192,batch_0200/wkt/map_0192/roads.wkt,previews/OSM_dieselnet_amherst_offset_e_1000m_200m_0192.png,batch_0200/wkt/map_0192/metadata.json,1028,1051,EPSG:32618,drive,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":42.38,""center_lon"":-72.522568,""height_m"":1000,""osm_network_type"":""drive"",""variant_type"":""offset_e"",""width_m"":1000,""window_size_m"":1000.0}",3283233800,OK,
OSM_dieselnet_amherst_offset_e_1000m_200m_0774,800,osm,dieselnet_amherst,DieselNet / PVTA Amherst,bus_route_urban_suburban,,batch_0800/wkt/map_0774,batch_0800/wkt/map_0774/roads.wkt,previews/OSM_dieselnet_amherst_offset_e_1000m_200m_0774.png,batch_0800/wkt/map_0774/metadata.json,1028,1051,EPSG:32618,drive,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":42.38,""center_lon"":-72.522568,""height_m"":1000,""osm_network_type"":""drive"",""variant_type"":""offset_e"",""width_m"":1000,""window_size_m"":1000.0}",1570527080,OK,
OSM_dieselnet_amherst_offset_e_1000m_200m_1371,1600,osm,dieselnet_amherst,DieselNet / PVTA Amherst,bus_route_urban_suburban,,batch_1600/wkt/map_1371,,,batch_1600/wkt/map_1371/metadata.json,0,0,EPSG:32618,drive,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":42.38,""center_lon"":-72.522568,""height_m"":1000,""osm_network_type"":""drive"",""variant_type"":""offset_e"",""width_m"":1000,""window_size_m"":1000.0}",2758515507,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_dieselnet_amherst_offset_e_1000m_200m_1964,2000,osm,dieselnet_amherst,DieselNet / PVTA Amherst,bus_route_urban_suburban,,batch_2000/wkt/map_1964,,,batch_2000/wkt/map_1964/metadata.json,0,0,EPSG:32618,drive,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":200.0,""center_lat"":42.38,""center_lon"":-72.522568,""height_m"":1000,""osm_network_type"":""drive"",""variant_type"":""offset_e"",""width_m"":1000,""window_size_m"":1000.0}",1618233990,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_dieselnet_amherst_offset_e_1000m_500m_0054,100,osm,dieselnet_amherst,DieselNet / PVTA Amherst,bus_route_urban_suburban,,batch_0100/wkt/map_0054,batch_0100/wkt/map_0054/roads.wkt,previews/OSM_dieselnet_amherst_offset_e_1000m_500m_0054.png,batch_0100/wkt/map_0054/metadata.json,1048,1051,EPSG:32618,drive,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":500.0,""center_lat"":42.38,""center_lon"":-72.51892,""height_m"":1000,""osm_network_type"":""drive"",""variant_type"":""offset_e"",""width_m"":1000,""window_size_m"":1000.0}",1674606801,OK,
OSM_dieselnet_amherst_offset_e_1000m_500m_0632,800,osm,dieselnet_amherst,DieselNet / PVTA Amherst,bus_route_urban_suburban,,batch_0800/wkt/map_0632,batch_0800/wkt/map_0632/roads.wkt,previews/OSM_dieselnet_amherst_offset_e_1000m_500m_0632.png,batch_0800/wkt/map_0632/metadata.json,1048,1051,EPSG:32618,drive,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":500.0,""center_lat"":42.38,""center_lon"":-72.51892,""height_m"":1000,""osm_network_type"":""drive"",""variant_type"":""offset_e"",""width_m"":1000,""window_size_m"":1000.0}",324096269,OK,
OSM_dieselnet_amherst_offset_e_1000m_500m_1224,1600,osm,dieselnet_amherst,DieselNet / PVTA Amherst,bus_route_urban_suburban,,batch_1600/wkt/map_1224,,,batch_1600/wkt/map_1224/metadata.json,0,0,EPSG:32618,drive,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":500.0,""center_lat"":42.38,""center_lon"":-72.51892,""height_m"":1000,""osm_network_type"":""drive"",""variant_type"":""offset_e"",""width_m"":1000,""window_size_m"":1000.0}",1391271355,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
OSM_dieselnet_amherst_offset_e_1000m_500m_1822,2000,osm,dieselnet_amherst,DieselNet / PVTA Amherst,bus_route_urban_suburban,,batch_2000/wkt/map_1822,,,batch_2000/wkt/map_1822/metadata.json,0,0,EPSG:32618,drive,"{""_allow_partitioned"":false,""_topology_flags"":[],""anchor_distance_m"":500.0,""center_lat"":42.38,""center_lon"":-72.51892,""height_m"":1000,""osm_network_type"":""drive"",""variant_type"":""offset_e"",""width_m"":1000,""window_size_m"":1000.0}",4286057250,FAIL_DOWNLOAD_TRANSIENT,No module named 'osmnx'
