duplicate_scenario,duplicate_candidate_id,representative_scenario,representative_candidate_id,feature_set
SV1_C00661,C00661,SV1_C00637,C00637,core23
SV1_C00662,C00662,SV1_C00638,C00638,core23
SV1_C00663,C00663,SV1_C00639,C00639,core23
SV1_C00664,C00664,SV1_C00640,C00640,core23
SV1_C00665,C00665,SV1_C00641,C00641,core23
SV1_C00666,C00666,SV1_C00642,C00642,core23
SV1_C00667,C00667,SV1_C00643,C00643,core23
SV1_C00668,C00668,SV1_C00644,C00644,core23
SV1_C00669,C00669,SV1_C00645,C00645,core23
SV1_C00670,C00670,SV1_C00646,C00646,core23
SV1_C00671,C00671,SV1_C00647,C00647,core23
SV1_C00720,C00720,SV1_C00600,C00600,core23
SV1_C00721,C00721,SV1_C00601,C00601,core23
SV1_C00722,C00722,SV1_C00602,C00602,core23
SV1_C00723,C00723,SV1_C00603,C00603,core23
SV1_C00724,C00724,SV1_C00604,C00604,core23
SV1_C00725,C00725,SV1_C00605,C00605,core23
SV1_C00726,C00726,SV1_C00606,C00606,core23
SV1_C00727,C00727,SV1_C00607,C00607,core23
SV1_C00728,C00728,SV1_C00608,C00608,core23
SV1_C00729,C00729,SV1_C00609,C00609,core23
SV1_C00730,C00730,SV1_C00610,C00610,core23
SV1_C00731,C00731,SV1_C00611,C00611,core23
SV1_C00732,C00732,SV1_C00612,C00612,core23
SV1_C00733,C00733,SV1_C00613,C00613,core23
SV1_C00734,C00734,SV1_C00614,C00614,core23
SV1_C00735,C00735,SV1_C00615,C00615,core23
SV1_C00736,C00736,SV1_C00616,C00616,core23
SV1_C00737,C00737,SV1_C00617,C00617,core23
SV1_C00738,C00738,SV1_C00618,C00618,core23
SV1_C00739,C00739,SV1_C00619,C00619,core23
SV1_C00740,C00740,SV1_C00620,C00620,core23
SV1_C00741,C00741,SV1_C00621,C00621,core23
SV1_C00742,C00742,SV1_C00622,C00622,core23
SV1_C00743,C00743,SV1_C00623,C00623,core23
SV1_C00744,C00744,SV1_C00624,C00624,core23
SV1_C00745,C00745,SV1_C00625,C00625,core23
SV1_C00746,C00746,SV1_C00626,C00626,core23
SV1_C00747,C00747,SV1_C00627,C00627,core23
SV1_C00748,C00748,SV1_C00628,C00628,core23
SV1_C00749,C00749,SV1_C00629,C00629,core23
SV1_C00750,C00750,SV1_C00630,C00630,core23
SV1_C00751,C00751,SV1_C00631,C00631,core23
SV1_C00752,C00752,SV1_C00632,C00632,core23
SV1_C00753,C00753,SV1_C00633,C00633,core23
SV1_C00754,C00754,SV1_C00634,C00634,core23
SV1_C00755,C00755,SV1_C00635,C00635,core23
SV1_C00756,C00756,SV1_C00636,C00636,core23
SV1_C00757,C00757,SV1_C00637,C00637,core23
SV1_C00758,C00758,SV1_C00638,C00638,core23
SV1_C00759,C00759,SV1_C00639,C00639,core23
SV1_C00760,C00760,SV1_C00640,C00640,core23
SV1_C00761,C00761,SV1_C00641,C00641,core23
SV1_C00762,C00762,SV1_C00642,C00642,core23
SV1_C00763,C00763,SV1_C00643,C00643,core23
SV1_C00764,C00764,SV1_C00644,C00644,core23
SV1_C00765,C00765,SV1_C00645,C00645,core23
SV1_C00766,C00766,SV1_C00646,C00646,core23
SV1_C00767,C00767,SV1_C00647,C00647,core23
SV1_C00768,C00768,SV1_C00624,C00624,core23
SV1_C00769,C00769,SV1_C00625,C00625,core23
SV1_C00770,C00770,SV1_C00626,C00626,core23
SV1_C00771,C00771,SV1_C00627,C00627,core23
SV1_C00772,C00772,SV1_C00628,C00628,core23
SV1_C00773,C00773,SV1_C00629,C00629,core23
SV1_C00774,C00774,SV1_C00630,C00630,core23
SV1_C00775,C00775,SV1_C00631,C00631,core23
SV1_C00776,C00776,SV1_C00632,C00632,core23
SV1_C00777,C00777,SV1_C00633,C00633,core23
SV1_C00778,C00778,SV1_C00634,C00634,core23
SV1_C00779,C00779,SV1_C00635,C00635,core23
SV1_C00780,C00780,SV1_C00636,C00636,core23
SV1_C00781,C00781,SV1_C00637,C00637,core23
SV1_C00782,C00782,SV1_C00638,C00638,core23
SV1_C00783,C00783,SV1_C00639,C00639,core23
SV1_C00784,C00784,SV1_C00640,C00640,core23
SV1_C00785,C00785,SV1_C00641,C00641,core23
SV1_C00786,C00786,SV1_C00642,C00642,core23
SV1_C00787,C00787,SV1_C00643,C00643,core23
SV1_C00788,C00788,SV1_C00644,C00644,core23
SV1_C00789,C00789,SV1_C00645,C00645,core23
SV1_C00790,C00790,SV1_C00646,C00646,core23
SV1_C00791,C00791,SV1_C00647,C00647,core23
SV1_C00792,C00792,SV1_C00672,C00672,core23
SV1_C00793,C00793,SV1_C00673,C00673,core23
SV1_C00794,C00794,SV1_C00674,C00674,core23
SV1_C00795,C00795,SV1_C00675,C00675,core23
SV1_C00796,C00796,SV1_C00676,C00676,core23
SV1_C00797,C00797,SV1_C00677,C00677,core23
SV1_C00798,C00798,SV1_C00678,C00678,core23
SV1_C00799,C00799,SV1_C00679,C00679,core23
SV1_C00800,C00800,SV1_C00680,C00680,core23
SV1_C00801,C00801,SV1_C00681,C00681,core23
SV1_C00802,C00802,SV1_C00682,C00682,core23
SV1_C00803,C00803,SV1_C00683,C00683,core23
SV1_C00804,C00804,SV1_C00684,C00684,core23
SV1_C00805,C00805,SV1_C00685,C00685,core23
SV1_C00806,C00806,SV1_C00686,C00686,core23
SV1_C00807,C00807,SV1_C00687,C00687,core23
SV1_C00808,C00808,SV1_C00688,C00688,core23
SV1_C00809,C00809,SV1_C00689,C00689,core23
SV1_C00810,C00810,SV1_C00690,C00690,core23
SV1_C00811,C00811,SV1_C00691,C00691,core23
SV1_C00812,C00812,SV1_C00692,C00692,core23
SV1_C00813,C00813,SV1_C00693,C00693,core23
SV1_C00814,C00814,SV1_C00694,C00694,core23
SV1_C00815,C00815,SV1_C00695,C00695,core23
SV1_C00816,C00816,SV1_C00696,C00696,core23
SV1_C00817,C00817,SV1_C00697,C00697,core23
SV1_C00818,C00818,SV1_C00698,C00698,core23
SV1_C00819,C00819,SV1_C00699,C00699,core23
SV1_C00820,C00820,SV1_C00700,C00700,core23
SV1_C00821,C00821,SV1_C00701,C00701,core23
SV1_C00822,C00822,SV1_C00702,C00702,core23
SV1_C00823,C00823,SV1_C00703,C00703,core23
SV1_C00824,C00824,SV1_C00704,C00704,core23
SV1_C00825,C00825,SV1_C00705,C00705,core23
SV1_C00826,C00826,SV1_C00706,C00706,core23
SV1_C00827,C00827,SV1_C00707,C00707,core23
SV1_C00828,C00828,SV1_C00708,C00708,core23
SV1_C00829,C00829,SV1_C00709,C00709,core23
SV1_C00830,C00830,SV1_C00710,C00710,core23
SV1_C00831,C00831,SV1_C00711,C00711,core23
SV1_C00832,C00832,SV1_C00712,C00712,core23
SV1_C00833,C00833,SV1_C00713,C00713,core23
SV1_C00834,C00834,SV1_C00714,C00714,core23
SV1_C00835,C00835,SV1_C00715,C00715,core23
SV1_C00836,C00836,SV1_C00716,C00716,core23
SV1_C00837,C00837,SV1_C00717,C00717,core23
SV1_C00838,C00838,SV1_C00718,C00718,core23
SV1_C00839,C00839,SV1_C00719,C00719,core23
SV1_C00840,C00840,SV1_C00600,C00600,core23
SV1_C00841,C00841,SV1_C00601,C00601,core23
SV1_C00842,C00842,SV1_C00602,C00602,core23
SV1_C00843,C00843,SV1_C00603,C00603,core23
SV1_C00844,C00844,SV1_C00604,C00604,core23
SV1_C00845,C00845,SV1_C00605,C00605,core23
SV1_C00846,C00846,SV1_C00606,C00606,core23
SV1_C00847,C00847,SV1_C00607,C00607,core23
SV1_C00848,C00848,SV1_C00608,C00608,core23
SV1_C00849,C00849,SV1_C00609,C00609,core23
SV1_C00850,C00850,SV1_C00610,C00610,core23
SV1_C00851,C00851,SV1_C00611,C00611,core23
SV1_C00852,C00852,SV1_C00612,C00612,core23
SV1_C00853,C00853,SV1_C00613,C00613,core23
SV1_C00854,C00854,SV1_C00614,C00614,core23
SV1_C00855,C00855,SV1_C00615,C00615,core23
SV1_C00856,C00856,SV1_C00616,C00616,core23
SV1_C00857,C00857,SV1_C00617,C00617,core23
SV1_C00858,C00858,SV1_C00618,C00618,core23
SV1_C00859,C00859,SV1_C00619,C00619,core23
SV1_C00860,C00860,SV1_C00620,C00620,core23
SV1_C00861,C00861,SV1_C00621,C00621,core23
SV1_C00862,C00862,SV1_C00622,C00622,core23
SV1_C00863,C00863,SV1_C00623,C00623,core23
SV1_C00864,C00864,SV1_C00624,C00624,core23
SV1_C00865,C00865,SV1_C00625,C00625,core23
SV1_C00866,C00866,SV1_C00626,C00626,core23
SV1_C00867,C00867,SV1_C00627,C00627,core23
SV1_C00868,C00868,SV1_C00628,C00628,core23
SV1_C00869,C00869,SV1_C00629,C00629,core23
SV1_C00870,C00870,SV1_C00630,C00630,core23
SV1_C00871,C00871,SV1_C00631,C00631,core23
SV1_C00872,C00872,SV1_C00632,C00632,core23
SV1_C00873,C00873,SV1_C00633,C00633,core23
SV1_C00874,C00874,SV1_C00634,C00634,core23
SV1_C00875,C00875,SV1_C00635,C00635,core23
SV1_C00876,C00876,SV1_C00636,C00636,core23
SV1_C00877,C00877,SV1_C00637,C00637,core23
SV1_C00878,C00878,SV1_C00638,C00638,core23
SV1_C00879,C00879,SV1_C00639,C00639,core23
SV1_C00880,C00880,SV1_C00640,C00640,core23
SV1_C00881,C00881,SV1_C00641,C00641,core23
SV1_C00882,C00882,SV1_C00642,C00642,core23
SV1_C00883,C00883,SV1_C00643,C00643,core23
SV1_C00884,C00884,SV1_C00644,C00644,core23
SV1_C00885,C00885,SV1_C00645,C00645,core23
SV1_C00886,C00886,SV1_C00646,C00646,core23
SV1_C00887,C00887,SV1_C00647,C00647,core23
SV1_C00888,C00888,SV1_C00624,C00624,core23
SV1_C00889,C00889,SV1_C00625,C00625,core23
SV1_C00890,C00890,SV1_C00626,C00626,core23
SV1_C00891,C00891,SV1_C00627,C00627,core23
SV1_C00892,C00892,SV1_C00628,C00628,core23
SV1_C00893,C00893,SV1_C00629,C00629,core23
SV1_C00894,C00894,SV1_C00630,C00630,core23
SV1_C00895,C00895,SV1_C00631,C00631,core23
SV1_C00896,C00896,SV1_C00632,C00632,core23
SV1_C00897,C00897,SV1_C00633,C00633,core23
SV1_C00898,C00898,SV1_C00634,C00634,core23
SV1_C00899,C00899,SV1_C00635,C00635,core23
SV1_C00900,C00900,SV1_C00636,C00636,core23
SV1_C00901,C00901,SV1_C00637,C00637,core23
SV1_C00902,C00902,SV1_C00638,C00638,core23
SV1_C00903,C00903,SV1_C00639,C00639,core23
SV1_C00904,C00904,SV1_C00640,C00640,core23
SV1_C00905,C00905,SV1_C00641,C00641,core23
SV1_C00906,C00906,SV1_C00642,C00642,core23
SV1_C00907,C00907,SV1_C00643,C00643,core23
SV1_C00908,C00908,SV1_C00644,C00644,core23
SV1_C00909,C00909,SV1_C00645,C00645,core23
SV1_C00910,C00910,SV1_C00646,C00646,core23
SV1_C00911,C00911,SV1_C00647,C00647,core23
SV1_C00912,C00912,SV1_C00672,C00672,core23
SV1_C00913,C00913,SV1_C00673,C00673,core23
SV1_C00914,C00914,SV1_C00674,C00674,core23
SV1_C00915,C00915,SV1_C00675,C00675,core23
SV1_C00916,C00916,SV1_C00676,C00676,core23
SV1_C00917,C00917,SV1_C00677,C00677,core23
SV1_C00918,C00918,SV1_C00678,C00678,core23
SV1_C00919,C00919,SV1_C00679,C00679,core23
SV1_C00920,C00920,SV1_C00680,C00680,core23
SV1_C00921,C00921,SV1_C00681,C00681,core23
SV1_C00922,C00922,SV1_C00682,C00682,core23
SV1_C00923,C00923,SV1_C00683,C00683,core23
SV1_C00924,C00924,SV1_C00684,C00684,core23
SV1_C00925,C00925,SV1_C00685,C00685,core23
SV1_C00926,C00926,SV1_C00686,C00686,core23
SV1_C00927,C00927,SV1_C00687,C00687,core23
SV1_C00928,C00928,SV1_C00688,C00688,core23
SV1_C00929,C00929,SV1_C00689,C00689,core23
SV1_C00930,C00930,SV1_C00690,C00690,core23
SV1_C00931,C00931,SV1_C00691,C00691,core23
SV1_C00932,C00932,SV1_C00692,C00692,core23
SV1_C00933,C00933,SV1_C00693,C00693,core23
SV1_C00934,C00934,SV1_C00694,C00694,core23
SV1_C00935,C00935,SV1_C00695,C00695,core23
SV1_C00936,C00936,SV1_C00696,C00696,core23
SV1_C00937,C00937,SV1_C00697,C00697,core23
SV1_C00938,C00938,SV1_C00698,C00698,core23
SV1_C00939,C00939,SV1_C00699,C00699,core23
SV1_C00940,C00940,SV1_C00700,C00700,core23
SV1_C00941,C00941,SV1_C00701,C00701,core23
SV1_C00942,C00942,SV1_C00702,C00702,core23
SV1_C00943,C00943,SV1_C00703,C00703,core23
SV1_C00944,C00944,SV1_C00704,C00704,core23
SV1_C00945,C00945,SV1_C00705,C00705,core23
SV1_C00946,C00946,SV1_C00706,C00706,core23
SV1_C00947,C00947,SV1_C00707,C00707,core23
SV1_C00948,C00948,SV1_C00708,C00708,core23
SV1_C00949,C00949,SV1_C00709,C00709,core23
SV1_C00950,C00950,SV1_C00710,C00710,core23
SV1_C00951,C00951,SV1_C00711,C00711,core23
SV1_C00952,C00952,SV1_C00712,C00712,core23
SV1_C00953,C00953,SV1_C00713,C00713,core23
SV1_C00954,C00954,SV1_C00714,C00714,core23
SV1_C00955,C00955,SV1_C00715,C00715,core23
SV1_C00956,C00956,SV1_C00716,C00716,core23
SV1_C00957,C00957,SV1_C00717,C00717,core23
SV1_C00958,C00958,SV1_C00718,C00718,core23
SV1_C00959,C00959,SV1_C00719,C00719,core23
SV1_C00960,C00960,SV1_C00600,C00600,core23
SV1_C00961,C00961,SV1_C00601,C00601,core23
SV1_C00962,C00962,SV1_C00602,C00602,core23
SV1_C00963,C00963,SV1_C00603,C00603,core23
SV1_C00964,C00964,SV1_C00604,C00604,core23
SV1_C00965,C00965,SV1_C00605,C00605,core23
SV1_C00966,C00966,SV1_C00606,C00606,core23
SV1_C00967,C00967,SV1_C00607,C00607,core23
SV1_C00968,C00968,SV1_C00608,C00608,core23
SV1_C00969,C00969,SV1_C00609,C00609,core23
SV1_C00970,C00970,SV1_C00610,C00610,core23
SV1_C00971,C00971,SV1_C00611,C00611,core23
SV1_C00972,C00972,SV1_C00612,C00612,core23
SV1_C00973,C00973,SV1_C00613,C00613,core23
SV1_C00974,C00974,SV1_C00614,C00614,core23
SV1_C00975,C00975,SV1_C00615,C00615,core23
SV1_C00976,C00976,SV1_C00616,C00616,core23
SV1_C00977,C00977,SV1_C00617,C00617,core23
SV1_C00978,C00978,SV1_C00618,C00618,core23
SV1_C00979,C00979,SV1_C00619,C00619,core23
SV1_C00980,C00980,SV1_C00620,C00620,core23
SV1_C00981,C00981,SV1_C00621,C00621,core23
SV1_C00982,C00982,SV1_C00622,C00622,core23
SV1_C00983,C00983,SV1_C00623,C00623,core23
SV1_C00984,C00984,SV1_C00624,C00624,core23
SV1_C00985,C00985,SV1_C00625,C00625,core23
SV1_C00986,C00986,SV1_C00626,C00626,core23
SV1_C00987,C00987,SV1_C00627,C00627,core23
SV1_C00988,C00988,SV1_C00628,C00628,core23
SV1_C00989,C00989,SV1_C00629,C00629,core23
SV1_C00990,C00990,SV1_C00630,C00630,core23
SV1_C00991,C00991,SV1_C00631,C00631,core23
SV1_C00992,C00992,SV1_C00632,C00632,core23
SV1_C00993,C00993,SV1_C00633,C00633,core23
SV1_C00994,C00994,SV1_C00634,C00634,core23
SV1_C00995,C00995,SV1_C00635,C00635,core23
SV1_C00996,C00996,SV1_C00636,C00636,core23
SV1_C00997,C00997,SV1_C00637,C00637,core23
SV1_C00998,C00998,SV1_C00638,C00638,core23
SV1_C00999,C00999,SV1_C00639,C00639,core23
SV1_C01000,C01000,SV1_C00640,C00640,core23
SV1_C01001,C01001,SV1_C00641,C00641,core23
SV1_C01002,C01002,SV1_C00642,C00642,core23
SV1_C01003,C01003,SV1_C00643,C00643,core23
SV1_C01004,C01004,SV1_C00644,C00644,core23
SV1_C01005,C01005,SV1_C00645,C00645,core23
SV1_C01006,C01006,SV1_C00646,C00646,core23
SV1_C01007,C01007,SV1_C00647,C00647,core23
SV1_C01008,C01008,SV1_C00624,C00624,core23
SV1_C01009,C01009,SV1_C00625,C00625,core23
SV1_C01010,C01010,SV1_C00626,C00626,core23
SV1_C01011,C01011,SV1_C00627,C00627,core23
SV1_C01012,C01012,SV1_C00628,C00628,core23
SV1_C01013,C01013,SV1_C00629,C00629,core23
SV1_C01014,C01014,SV1_C00630,C00630,core23
SV1_C01015,C01015,SV1_C00631,C00631,core23
SV1_C01016,C01016,SV1_C00632,C00632,core23
SV1_C01017,C01017,SV1_C00633,C00633,core23
SV1_C01018,C01018,SV1_C00634,C00634,core23
SV1_C01019,C01019,SV1_C00635,C00635,core23
SV1_C01020,C01020,SV1_C00636,C00636,core23
SV1_C01021,C01021,SV1_C00637,C00637,core23
SV1_C01022,C01022,SV1_C00638,C00638,core23
SV1_C01023,C01023,SV1_C00639,C00639,core23
SV1_C01024,C01024,SV1_C00640,C00640,core23
SV1_C01025,C01025,SV1_C00641,C00641,core23
SV1_C01026,C01026,SV1_C00642,C00642,core23
SV1_C01027,C01027,SV1_C00643,C00643,core23
SV1_C01028,C01028,SV1_C00644,C00644,core23
SV1_C01029,C01029,SV1_C00645,C00645,core23
SV1_C01030,C01030,SV1_C00646,C00646,core23
SV1_C01031,C01031,SV1_C00647,C00647,core23
SV1_C01032,C01032,SV1_C00672,C00672,core23
SV1_C01033,C01033,SV1_C00673,C00673,core23
SV1_C01034,C01034,SV1_C00674,C00674,core23
SV1_C01035,C01035,SV1_C00675,C00675,core23
SV1_C01036,C01036,SV1_C00676,C00676,core23
SV1_C01037,C01037,SV1_C00677,C00677,core23
SV1_C01038,C01038,SV1_C00678,C00678,core23
SV1_C01039,C01039,SV1_C00679,C00679,core23
SV1_C01040,C01040,SV1_C00680,C00680,core23
SV1_C01041,C01041,SV1_C00681,C00681,core23
SV1_C01042,C01042,SV1_C00682,C00682,core23
SV1_C01043,C01043,SV1_C00683,C00683,core23
SV1_C01044,C01044,SV1_C00684,C00684,core23
SV1_C01045,C01045,SV1_C00685,C00685,core23
SV1_C01046,C01046,SV1_C00686,C00686,core23
SV1_C01047,C01047,SV1_C00687,C00687,core23
SV1_C01048,C01048,SV1_C00688,C00688,core23
SV1_C01049,C01049,SV1_C00689,C00689,core23
SV1_C01050,C01050,SV1_C00690,C00690,core23
SV1_C01051,C01051,SV1_C00691,C00691,core23
SV1_C01052,C01052,SV1_C00692,C00692,core23
SV1_C01053,C01053,SV1_C00693,C00693,core23
SV1_C01054,C01054,SV1_C00694,C00694,core23
SV1_C01055,C01055,SV1_C00695,C00695,core23
SV1_C01056,C01056,SV1_C00696,C00696,core23
SV1_C01057,C01057,SV1_C00697,C00697,core23
SV1_C01058,C01058,SV1_C00698,C00698,core23
SV1_C01059,C01059,SV1_C00699,C00699,core23
SV1_C01060,C01060,SV1_C00700,C00700,core23
SV1_C01061,C01061,SV1_C00701,C00701,core23
SV1_C01062,C01062,SV1_C00702,C00702,core23
SV1_C01063,C01063,SV1_C00703,C00703,core23
SV1_C01064,C01064,SV1_C00704,C00704,core23
SV1_C01065,C01065,SV1_C00705,C00705,core23
SV1_C01066,C01066,SV1_C00706,C00706,core23
SV1_C01067,C01067,SV1_C00707,C00707,core23
SV1_C01068,C01068,SV1_C00708,C00708,core23
SV1_C01069,C01069,SV1_C00709,C00709,core23
SV1_C01070,C01070,SV1_C00710,C00710,core23
SV1_C01071,C01071,SV1_C00711,C00711,core23
SV1_C01072,C01072,SV1_C00712,C00712,core23
SV1_C01073,C01073,SV1_C00713,C00713,core23
SV1_C01074,C01074,SV1_C00714,C00714,core23
SV1_C01075,C01075,SV1_C00715,C00715,core23
SV1_C01076,C01076,SV1_C00716,C00716,core23
SV1_C01077,C01077,SV1_C00717,C00717,core23
SV1_C01078,C01078,SV1_C00718,C00718,core23
SV1_C01079,C01079,SV1_C00719,C00719,core23
SV1_C01080,C01080,SV1_C00600,C00600,core23
SV1_C01081,C01081,SV1_C00601,C00601,core23
SV1_C01082,C01082,SV1_C00602,C00602,core23
SV1_C01083,C01083,SV1_C00603,C00603,core23
SV1_C01084,C01084,SV1_C00604,C00604,core23
SV1_C01085,C01085,SV1_C00605,C00605,core23
SV1_C01086,C01086,SV1_C00606,C00606,core23
SV1_C01087,C01087,SV1_C00607,C00607,core23
SV1_C01088,C01088,SV1_C00608,C00608,core23
SV1_C01089,C01089,SV1_C00609,C00609,core23
SV1_C01090,C01090,SV1_C00610,C00610,core23
SV1_C01091,C01091,SV1_C00611,C00611,core23
SV1_C01092,C01092,SV1_C00612,C00612,core23
SV1_C01093,C01093,SV1_C00613,C00613,core23
SV1_C01094,C01094,SV1_C00614,C00614,core23
SV1_C01095,C01095,SV1_C00615,C00615,core23
SV1_C01096,C01096,SV1_C00616,C00616,core23
SV1_C01097,C01097,SV1_C00617,C00617,core23
SV1_C01098,C01098,SV1_C00618,C00618,core23
SV1_C01099,C01099,SV1_C00619,C00619,core23
SV1_C01100,C01100,SV1_C00620,C00620,core23
SV1_C01101,C01101,SV1_C00621,C00621,core23
SV1_C01102,C01102,SV1_C00622,C00622,core23
SV1_C01103,C01103,SV1_C00623,C00623,core23
SV1_C01104,C01104,SV1_C00624,C00624,core23
SV1_C01105,C01105,SV1_C00625,C00625,core23
SV1_C01106,C01106,SV1_C00626,C00626,core23
SV1_C01107,C01107,SV1_C00627,C00627,core23
SV1_C01108,C01108,SV1_C00628,C00628,core23
SV1_C01109,C01109,SV1_C00629,C00629,core23
SV1_C01110,C01110,SV1_C00630,C00630,core23
SV1_C01111,C01111,SV1_C00631,C00631,core23
SV1_C01112,C01112,SV1_C00632,C00632,core23
SV1_C01113,C01113,SV1_C00633,C00633,core23
SV1_C01114,C01114,SV1_C00634,C00634,core23
SV1_C01115,C01115,SV1_C00635,C00635,core23
SV1_C01116,C01116,SV1_C00636,C00636,core23
SV1_C01117,C01117,SV1_C00637,C00637,core23
SV1_C01118,C01118,SV1_C00638,C00638,core23
SV1_C01119,C01119,SV1_C00639,C00639,core23
SV1_C01120,C01120,SV1_C00640,C00640,core23
SV1_C01121,C01121,SV1_C00641,C00641,core23
SV1_C01122,C01122,SV1_C00642,C00642,core23
SV1_C01123,C01123,SV1_C00643,C00643,core23
SV1_C01124,C01124,SV1_C00644,C00644,core23
SV1_C01125,C01125,SV1_C00645,C00645,core23
SV1_C01126,C01126,SV1_C00646,C00646,core23
SV1_C01127,C01127,SV1_C00647,C00647,core23
SV1_C01128,C01128,SV1_C00624,C00624,core23
SV1_C01129,C01129,SV1_C00625,C00625,core23
SV1_C01130,C01130,SV1_C00626,C00626,core23
SV1_C01131,C01131,SV1_C00627,C00627,core23
SV1_C01132,C01132,SV1_C00628,C00628,core23
SV1_C01133,C01133,SV1_C00629,C00629,core23
SV1_C01134,C01134,SV1_C00630,C00630,core23
SV1_C01135,C01135,SV1_C00631,C00631,core23
SV1_C01136,C01136,SV1_C00632,C00632,core23
SV1_C01137,C01137,SV1_C00633,C00633,core23
SV1_C01138,C01138,SV1_C00634,C00634,core23
SV1_C01139,C01139,SV1_C00635,C00635,core23
SV1_C01140,C01140,SV1_C00636,C00636,core23
SV1_C01141,C01141,SV1_C00637,C00637,core23
SV1_C01142,C01142,SV1_C00638,C00638,core23
SV1_C01143,C01143,SV1_C00639,C00639,core23
SV1_C01144,C01144,SV1_C00640,C00640,core23
SV1_C01145,C01145,SV1_C00641,C00641,core23
SV1_C01146,C01146,SV1_C00642,C00642,core23
SV1_C01147,C01147,SV1_C00643,C00643,core23
SV1_C01148,C01148,SV1_C00644,C00644,core23
SV1_C01149,C01149,SV1_C00645,C00645,core23
SV1_C01150,C01150,SV1_C00646,C00646,core23
SV1_C01151,C01151,SV1_C00647,C00647,core23
SV1_C01152,C01152,SV1_C00672,C00672,core23
SV1_C01153,C01153,SV1_C00673,C00673,core23
SV1_C01154,C01154,SV1_C00674,C00674,core23
SV1_C01155,C01155,SV1_C00675,C00675,core23
SV1_C01156,C01156,SV1_C00676,C00676,core23
SV1_C01157,C01157,SV1_C00677,C00677,core23
SV1_C01158,C01158,SV1_C00678,C00678,core23
SV1_C01159,C01159,SV1_C00679,C00679,core23
SV1_C01160,C01160,SV1_C00680,C00680,core23
SV1_C01161,C01161,SV1_C00681,C00681,core23
SV1_C01162,C01162,SV1_C00682,C00682,core23
SV1_C01163,C01163,SV1_C00683,C00683,core23
SV1_C01164,C01164,SV1_C00684,C00684,core23
SV1_C01165,C01165,SV1_C00685,C00685,core23
SV1_C01166,C01166,SV1_C00686,C00686,core23
SV1_C01167,C01167,SV1_C00687,C00687,core23
SV1_C01168,C01168,SV1_C00688,C00688,core23
SV1_C01169,C01169,SV1_C00689,C00689,core23
SV1_C01170,C01170,SV1_C00690,C00690,core23
SV1_C01171,C01171,SV1_C00691,C00691,core23
SV1_C01172,C01172,SV1_C00692,C00692,core23
SV1_C01173,C01173,SV1_C00693,C00693,core23
SV1_C01174,C01174,SV1_C00694,C00694,core23
SV1_C01175,C01175,SV1_C00695,C00695,core23
SV1_C01176,C01176,SV1_C00696,C00696,core23
SV1_C01177,C01177,SV1_C00697,C00697,core23
SV1_C01178,C01178,SV1_C00698,C00698,core23
SV1_C01179,C01179,SV1_C00699,C00699,core23
SV1_C01180,C01180,SV1_C00700,C00700,core23
SV1_C01181,C01181,SV1_C00701,C00701,core23
SV1_C01182,C01182,SV1_C00702,C00702,core23
SV1_C01183,C01183,SV1_C00703,C00703,core23
SV1_C01184,C01184,SV1_C00704,C00704,core23
SV1_C01185,C01185,SV1_C00705,C00705,core23
SV1_C01186,C01186,SV1_C00706,C00706,core23
SV1_C01187,C01187,SV1_C00707,C00707,core23
SV1_C01188,C01188,SV1_C00708,C00708,core23
SV1_C01189,C01189,SV1_C00709,C00709,core23
SV1_C01190,C01190,SV1_C00710,C00710,core23
SV1_C01191,C01191,SV1_C00711,C00711,core23
SV1_C01192,C01192,SV1_C00712,C00712,core23
SV1_C01193,C01193,SV1_C00713,C00713,core23
SV1_C01194,C01194,SV1_C00714,C00714,core23
SV1_C01195,C01195,SV1_C00715,C00715,core23
SV1_C01196,C01196,SV1_C00716,C00716,core23
SV1_C01197,C01197,SV1_C00717,C00717,core23
SV1_C01198,C01198,SV1_C00718,C00718,core23
SV1_C01199,C01199,SV1_C00719,C00719,core23
SV1_C01248,C01248,SV1_C01224,C01224,core23
SV1_C01249,C01249,SV1_C01225,C01225,core23
SV1_C01250,C01250,SV1_C01226,C01226,core23
SV1_C01251,C01251,SV1_C01227,C01227,core23
SV1_C01252,C01252,SV1_C01228,C01228,core23
SV1_C01253,C01253,SV1_C01229,C01229,core23
SV1_C01254,C01254,SV1_C01230,C01230,core23
SV1_C01255,C01255,SV1_C01231,C01231,core23
SV1_C01256,C01256,SV1_C01232,C01232,core23
SV1_C01257,C01257,SV1_C01233,C01233,core23
SV1_C01258,C01258,SV1_C01234,C01234,core23
SV1_C01259,C01259,SV1_C01235,C01235,core23
SV1_C01260,C01260,SV1_C01236,C01236,core23
SV1_C01261,C01261,SV1_C01237,C01237,core23
SV1_C01262,C01262,SV1_C01238,C01238,core23
SV1_C01263,C01263,SV1_C01239,C01239,core23
SV1_C01264,C01264,SV1_C01240,C01240,core23
SV1_C01265,C01265,SV1_C01241,C01241,core23
SV1_C01266,C01266,SV1_C01242,C01242,core23
SV1_C01267,C01267,SV1_C01243,C01243,core23
SV1_C01268,C01268,SV1_C01244,C01244,core23
SV1_C01269,C01269,SV1_C01245,C01245,core23
SV1_C01270,C01270,SV1_C01246,C01246,core23
SV1_C01271,C01271,SV1_C01247,C01247,core23
SV1_C01320,C01320,SV1_C01200,C01200,core23
SV1_C01321,C01321,SV1_C01201,C01201,core23
