scenario,family,scenario_base,tp,settings_path,scenario_end_time,world_x,world_y,map_file,map_dataset,router,simulate_connections,wkt_paths,nrof_host_groups,movement_models,n_hosts,hosts_per_group,speed,wait_time,buffer_size,msg_ttl,transmit_range,transmit_speed,route_files,active_times,wdm_params,events_nrof,events_summary
R7_SparseTinyBuffer__TP12_GroupToGroup,04_rural,R7_SparseTinyBuffer,TP12,/home/raul/Documents/the-one/scenarios/corpus_v1/04_rural/R7_SparseTinyBuffer__TP12_GroupToGroup.settings,43200,2470,2565,data/NuuksioSparseTrails/roads.wkt,,EpidemicRouter,true,data/NuuksioSparseTrails/roads.wkt,1,G1:ShortestPathMapBasedMovement,38,38,"0.4, 1.0","100, 400",500k,7200,,,,,,1,"E1:hosts=0, 19|tohosts=19, 38|interval=60, 120|size=50k, 150k|class=MessageEventGenerator"
R8_IntermittentPower__TP01_Baseline,04_rural,R8_IntermittentPower,TP01,/home/raul/Documents/the-one/scenarios/corpus_v1/04_rural/R8_IntermittentPower__TP01_Baseline.settings,43200,2470,2565,data/NuuksioSparseTrails/roads.wkt,,EpidemicRouter,true,data/NuuksioSparseTrails/roads.wkt,1,G1:ShortestPathMapBasedMovement,35,35,"0.4, 1.0","60, 300",42M,7200,,,,"0, 3600, 7200, 10800, 14400, 18000, 21600, 25200, 28800, 32400, 36000, 39600",,1,"E1:hosts=0, 35|interval=60, 120|size=50k, 150k|class=MessageEventGenerator"
R8_IntermittentPower__TP02_LowLoad,04_rural,R8_IntermittentPower,TP02,/home/raul/Documents/the-one/scenarios/corpus_v1/04_rural/R8_IntermittentPower__TP02_LowLoad.settings,43200,2470,2565,data/NuuksioSparseTrails/roads.wkt,,EpidemicRouter,true,data/NuuksioSparseTrails/roads.wkt,1,G1:ShortestPathMapBasedMovement,35,35,"0.4, 1.0","60, 300",42M,21600,,,,"0, 3600, 7200, 10800, 14400, 18000, 21600, 25200, 28800, 32400, 36000, 39600",,1,"E1:hosts=0, 35|interval=300, 600|size=10k, 100k|class=MessageEventGenerator"
R8_IntermittentPower__TP03_ManySmall,04_rural,R8_IntermittentPower,TP03,/home/raul/Documents/the-one/scenarios/corpus_v1/04_rural/R8_IntermittentPower__TP03_ManySmall.settings,43200,2470,2565,data/NuuksioSparseTrails/roads.wkt,,EpidemicRouter,true,data/NuuksioSparseTrails/roads.wkt,1,G1:ShortestPathMapBasedMovement,35,35,"0.4, 1.0","60, 300",42M,7200,,,,"0, 3600, 7200, 10800, 14400, 18000, 21600, 25200, 28800, 32400, 36000, 39600",,1,"E1:hosts=0, 35|interval=10, 30|size=1k, 10k|class=MessageEventGenerator"
R8_IntermittentPower__TP04_FewLarge,04_rural,R8_IntermittentPower,TP04,/home/raul/Documents/the-one/scenarios/corpus_v1/04_rural/R8_IntermittentPower__TP04_FewLarge.settings,43200,2470,2565,data/NuuksioSparseTrails/roads.wkt,,EpidemicRouter,true,data/NuuksioSparseTrails/roads.wkt,1,G1:ShortestPathMapBasedMovement,35,35,"0.4, 1.0","60, 300",42M,14400,,,,"0, 3600, 7200, 10800, 14400, 18000, 21600, 25200, 28800, 32400, 36000, 39600",,1,"E1:hosts=0, 35|interval=180, 300|size=500k, 2M|class=MessageEventGenerator"
R8_IntermittentPower__TP05_CriticalTTL,04_rural,R8_IntermittentPower,TP05,/home/raul/Documents/the-one/scenarios/corpus_v1/04_rural/R8_IntermittentPower__TP05_CriticalTTL.settings,43200,2470,2565,data/NuuksioSparseTrails/roads.wkt,,EpidemicRouter,true,data/NuuksioSparseTrails/roads.wkt,1,G1:ShortestPathMapBasedMovement,35,35,"0.4, 1.0","60, 300",42M,5,,,,"0, 3600, 7200, 10800, 14400, 18000, 21600, 25200, 28800, 32400, 36000, 39600",,1,"E1:hosts=0, 35|interval=60, 120|size=10k, 100k|class=MessageEventGenerator"
R8_IntermittentPower__TP06_OneToMany,04_rural,R8_IntermittentPower,TP06,/home/raul/Documents/the-one/scenarios/corpus_v1/04_rural/R8_IntermittentPower__TP06_OneToMany.settings,43200,2470,2565,data/NuuksioSparseTrails/roads.wkt,,EpidemicRouter,true,data/NuuksioSparseTrails/roads.wkt,1,G1:ShortestPathMapBasedMovement,35,35,"0.4, 1.0","60, 300",42M,7200,,,,"0, 3600, 7200, 10800, 14400, 18000, 21600, 25200, 28800, 32400, 36000, 39600",,1,"E1:hosts=0, 1|tohosts=1, 35|interval=30, 60|size=10k, 100k|class=MessageEventGenerator"
R8_IntermittentPower__TP07_BurstWindow,04_rural,R8_IntermittentPower,TP07,/home/raul/Documents/the-one/scenarios/corpus_v1/04_rural/R8_IntermittentPower__TP07_BurstWindow.settings,43200,2470,2565,data/NuuksioSparseTrails/roads.wkt,,EpidemicRouter,true,data/NuuksioSparseTrails/roads.wkt,1,G1:ShortestPathMapBasedMovement,35,35,"0.4, 1.0","60, 300",42M,7200,,,,"0, 3600, 7200, 10800, 14400, 18000, 21600, 25200, 28800, 32400, 36000, 39600",,1,"E1:hosts=0, 35|interval=5, 15|size=50k, 150k|time=8640, 12096|class=MessageEventGenerator"
R8_IntermittentPower__TP08_HubTarget,04_rural,R8_IntermittentPower,TP08,/home/raul/Documents/the-one/scenarios/corpus_v1/04_rural/R8_IntermittentPower__TP08_HubTarget.settings,43200,2470,2565,data/NuuksioSparseTrails/roads.wkt,,EpidemicRouter,true,data/NuuksioSparseTrails/roads.wkt,1,G1:ShortestPathMapBasedMovement,35,35,"0.4, 1.0","60, 300",42M,7200,,,,"0, 3600, 7200, 10800, 14400, 18000, 21600, 25200, 28800, 32400, 36000, 39600",,1,"E1:hosts=4, 35|tohosts=0, 4|interval=30, 60|size=50k, 150k|class=MessageEventGenerator"
R8_IntermittentPower__TP09_Bimodal,04_rural,R8_IntermittentPower,TP09,/home/raul/Documents/the-one/scenarios/corpus_v1/04_rural/R8_IntermittentPower__TP09_Bimodal.settings,43200,2470,2565,data/NuuksioSparseTrails/roads.wkt,,EpidemicRouter,true,data/NuuksioSparseTrails/roads.wkt,1,G1:ShortestPathMapBasedMovement,35,35,"0.4, 1.0","60, 300",42M,7200,,,,"0, 3600, 7200, 10800, 14400, 18000, 21600, 25200, 28800, 32400, 36000, 39600",,2,"E1:hosts=0, 35|interval=60, 120|size=10k, 50k|class=MessageEventGenerator;E2:hosts=0, 35|interval=300, 600|size=1M, 5M|class=MessageEventGenerator"
R8_IntermittentPower__TP10_Storm,04_rural,R8_IntermittentPower,TP10,/home/raul/Documents/the-one/scenarios/corpus_v1/04_rural/R8_IntermittentPower__TP10_Storm.settings,43200,2470,2565,data/NuuksioSparseTrails/roads.wkt,,EpidemicRouter,true,data/NuuksioSparseTrails/roads.wkt,1,G1:ShortestPathMapBasedMovement,35,35,"0.4, 1.0","60, 300",42M,60,,,,"0, 3600, 7200, 10800, 14400, 18000, 21600, 25200, 28800, 32400, 36000, 39600",,1,"E1:hosts=0, 35|interval=5, 10|size=100k, 500k|class=MessageEventGenerator"
R8_IntermittentPower__TP11_ManyToOne,04_rural,R8_IntermittentPower,TP11,/home/raul/Documents/the-one/scenarios/corpus_v1/04_rural/R8_IntermittentPower__TP11_ManyToOne.settings,43200,2470,2565,data/NuuksioSparseTrails/roads.wkt,,EpidemicRouter,true,data/NuuksioSparseTrails/roads.wkt,1,G1:ShortestPathMapBasedMovement,35,35,"0.4, 1.0","60, 300",42M,7200,,,,"0, 3600, 7200, 10800, 14400, 18000, 21600, 25200, 28800, 32400, 36000, 39600",,1,"E1:hosts=1, 35|tohosts=0, 1|interval=30, 60|size=10k, 100k|class=MessageEventGenerator"
R8_IntermittentPower__TP12_GroupToGroup,04_rural,R8_IntermittentPower,TP12,/home/raul/Documents/the-one/scenarios/corpus_v1/04_rural/R8_IntermittentPower__TP12_GroupToGroup.settings,43200,2470,2565,data/NuuksioSparseTrails/roads.wkt,,EpidemicRouter,true,data/NuuksioSparseTrails/roads.wkt,1,G1:ShortestPathMapBasedMovement,35,35,"0.4, 1.0","60, 300",42M,7200,,,,"0, 3600, 7200, 10800, 14400, 18000, 21600, 25200, 28800, 32400, 36000, 39600",,1,"E1:hosts=0, 17|tohosts=17, 35|interval=60, 120|size=50k, 150k|class=MessageEventGenerator"
R9_ExtremeRange_200m__TP01_Baseline,04_rural,R9_ExtremeRange_200m,TP01,/home/raul/Documents/the-one/scenarios/corpus_v1/04_rural/R9_ExtremeRange_200m__TP01_Baseline.settings,43200,2470,2565,data/NuuksioSparseTrails/roads.wkt,,EpidemicRouter,true,data/NuuksioSparseTrails/roads.wkt,1,G1:ShortestPathMapBasedMovement,40,40,"0.5, 1.2","60, 300",50M,7200,,,,,,1,"E1:hosts=0, 40|interval=60, 120|size=50k, 150k|class=MessageEventGenerator"
R9_ExtremeRange_200m__TP02_LowLoad,04_rural,R9_ExtremeRange_200m,TP02,/home/raul/Documents/the-one/scenarios/corpus_v1/04_rural/R9_ExtremeRange_200m__TP02_LowLoad.settings,43200,2470,2565,data/NuuksioSparseTrails/roads.wkt,,EpidemicRouter,true,data/NuuksioSparseTrails/roads.wkt,1,G1:ShortestPathMapBasedMovement,40,40,"0.5, 1.2","60, 300",50M,21600,,,,,,1,"E1:hosts=0, 40|interval=300, 600|size=10k, 100k|class=MessageEventGenerator"
R9_ExtremeRange_200m__TP03_ManySmall,04_rural,R9_ExtremeRange_200m,TP03,/home/raul/Documents/the-one/scenarios/corpus_v1/04_rural/R9_ExtremeRange_200m__TP03_ManySmall.settings,43200,2470,2565,data/NuuksioSparseTrails/roads.wkt,,EpidemicRouter,true,data/NuuksioSparseTrails/roads.wkt,1,G1:ShortestPathMapBasedMovement,40,40,"0.5, 1.2","60, 300",50M,7200,,,,,,1,"E1:hosts=0, 40|interval=10, 30|size=1k, 10k|class=MessageEventGenerator"
R9_ExtremeRange_200m__TP04_FewLarge,04_rural,R9_ExtremeRange_200m,TP04,/home/raul/Documents/the-one/scenarios/corpus_v1/04_rural/R9_ExtremeRange_200m__TP04_FewLarge.settings,43200,2470,2565,data/NuuksioSparseTrails/roads.wkt,,EpidemicRouter,true,data/NuuksioSparseTrails/roads.wkt,1,G1:ShortestPathMapBasedMovement,40,40,"0.5, 1.2","60, 300",50M,14400,,,,,,1,"E1:hosts=0, 40|interval=180, 300|size=500k, 2M|class=MessageEventGenerator"
R9_ExtremeRange_200m__TP05_CriticalTTL,04_rural,R9_ExtremeRange_200m,TP05,/home/raul/Documents/the-one/scenarios/corpus_v1/04_rural/R9_ExtremeRange_200m__TP05_CriticalTTL.settings,43200,2470,2565,data/NuuksioSparseTrails/roads.wkt,,EpidemicRouter,true,data/NuuksioSparseTrails/roads.wkt,1,G1:ShortestPathMapBasedMovement,40,40,"0.5, 1.2","60, 300",50M,5,,,,,,1,"E1:hosts=0, 40|interval=60, 120|size=10k, 100k|class=MessageEventGenerator"
R9_ExtremeRange_200m__TP06_OneToMany,04_rural,R9_ExtremeRange_200m,TP06,/home/raul/Documents/the-one/scenarios/corpus_v1/04_rural/R9_ExtremeRange_200m__TP06_OneToMany.settings,43200,2470,2565,data/NuuksioSparseTrails/roads.wkt,,EpidemicRouter,true,data/NuuksioSparseTrails/roads.wkt,1,G1:ShortestPathMapBasedMovement,40,40,"0.5, 1.2","60, 300",50M,7200,,,,,,1,"E1:hosts=0, 1|tohosts=1, 40|interval=30, 60|size=10k, 100k|class=MessageEventGenerator"
R9_ExtremeRange_200m__TP07_BurstWindow,04_rural,R9_ExtremeRange_200m,TP07,/home/raul/Documents/the-one/scenarios/corpus_v1/04_rural/R9_ExtremeRange_200m__TP07_BurstWindow.settings,43200,2470,2565,data/NuuksioSparseTrails/roads.wkt,,EpidemicRouter,true,data/NuuksioSparseTrails/roads.wkt,1,G1:ShortestPathMapBasedMovement,40,40,"0.5, 1.2","60, 300",50M,7200,,,,,,1,"E1:hosts=0, 40|interval=5, 15|size=50k, 150k|time=8640, 12096|class=MessageEventGenerator"
R9_ExtremeRange_200m__TP08_HubTarget,04_rural,R9_ExtremeRange_200m,TP08,/home/raul/Documents/the-one/scenarios/corpus_v1/04_rural/R9_ExtremeRange_200m__TP08_HubTarget.settings,43200,2470,2565,data/NuuksioSparseTrails/roads.wkt,,EpidemicRouter,true,data/NuuksioSparseTrails/roads.wkt,1,G1:ShortestPathMapBasedMovement,40,40,"0.5, 1.2","60, 300",50M,7200,,,,,,1,"E1:hosts=5, 40|tohosts=0, 5|interval=30, 60|size=50k, 150k|class=MessageEventGenerator"
R9_ExtremeRange_200m__TP09_Bimodal,04_rural,R9_ExtremeRange_200m,TP09,/home/raul/Documents/the-one/scenarios/corpus_v1/04_rural/R9_ExtremeRange_200m__TP09_Bimodal.settings,43200,2470,2565,data/NuuksioSparseTrails/roads.wkt,,EpidemicRouter,true,data/NuuksioSparseTrails/roads.wkt,1,G1:ShortestPathMapBasedMovement,40,40,"0.5, 1.2","60, 300",50M,7200,,,,,,2,"E1:hosts=0, 40|interval=60, 120|size=10k, 50k|class=MessageEventGenerator;E2:hosts=0, 40|interval=300, 600|size=1M, 5M|class=MessageEventGenerator"
R9_ExtremeRange_200m__TP10_Storm,04_rural,R9_ExtremeRange_200m,TP10,/home/raul/Documents/the-one/scenarios/corpus_v1/04_rural/R9_ExtremeRange_200m__TP10_Storm.settings,43200,2470,2565,data/NuuksioSparseTrails/roads.wkt,,EpidemicRouter,true,data/NuuksioSparseTrails/roads.wkt,1,G1:ShortestPathMapBasedMovement,40,40,"0.5, 1.2","60, 300",50M,60,,,,,,1,"E1:hosts=0, 40|interval=5, 10|size=100k, 500k|class=MessageEventGenerator"
R9_ExtremeRange_200m__TP11_ManyToOne,04_rural,R9_ExtremeRange_200m,TP11,/home/raul/Documents/the-one/scenarios/corpus_v1/04_rural/R9_ExtremeRange_200m__TP11_ManyToOne.settings,43200,2470,2565,data/NuuksioSparseTrails/roads.wkt,,EpidemicRouter,true,data/NuuksioSparseTrails/roads.wkt,1,G1:ShortestPathMapBasedMovement,40,40,"0.5, 1.2","60, 300",50M,7200,,,,,,1,"E1:hosts=1, 40|tohosts=0, 1|interval=30, 60|size=10k, 100k|class=MessageEventGenerator"
R9_ExtremeRange_200m__TP12_GroupToGroup,04_rural,R9_ExtremeRange_200m,TP12,/home/raul/Documents/the-one/scenarios/corpus_v1/04_rural/R9_ExtremeRange_200m__TP12_GroupToGroup.settings,43200,2470,2565,data/NuuksioSparseTrails/roads.wkt,,EpidemicRouter,true,data/NuuksioSparseTrails/roads.wkt,1,G1:ShortestPathMapBasedMovement,40,40,"0.5, 1.2","60, 300",50M,7200,,,,,,1,"E1:hosts=0, 20|tohosts=20, 40|interval=60, 120|size=50k, 150k|class=MessageEventGenerator"
