map_id,archetype,source_type,anchor_id,validation_status,distance_to_nearest_selected,is_selected
OSM_kallio_community_offset_n_1000m_200m_0007,compact_residential,osm,kallio_community,PASS,0.5647749557062054,False
OSM_kallio_community_offset_n_1000m_200m_0580,compact_residential,osm,kallio_community,PASS,0.5654903740221208,False
OSM_kallio_community_offset_n_1000m_200m_1163,compact_residential,osm,kallio_community,PASS,0.582067093452719,False
OSM_kallio_community_offset_n_1000m_500m_0431,compact_residential,osm,kallio_community,PASS,0.040067273998330995,False
OSM_kallio_community_offset_n_1000m_500m_1019,compact_residential,osm,kallio_community,PASS,0.0,True
OSM_kallio_community_offset_n_1500m_1000m_0488,compact_residential,osm,kallio_community,PASS,0.7845999606124422,False
OSM_kallio_community_offset_n_1500m_1000m_1075,compact_residential,osm,kallio_community,PASS,0.7865257076371664,False
OSM_kallio_community_offset_n_1500m_1500m_0337,compact_residential,osm,kallio_community,PASS,1.1564524716637676,False
OSM_kallio_community_offset_n_1500m_1500m_0929,compact_residential,osm,kallio_community,PASS,1.1495044735162765,False
OSM_kallio_community_offset_n_1500m_200m_0198,compact_residential,osm,kallio_community,PASS,0.2544246079979263,False
OSM_kallio_community_offset_n_1500m_200m_0780,compact_residential,osm,kallio_community,PASS,0.2493753128148314,False
OSM_kallio_community_offset_n_1500m_500m_0065,compact_residential,osm,kallio_community,PASS,0.0,True
OSM_kallio_community_offset_n_1500m_500m_0638,compact_residential,osm,kallio_community,PASS,0.10067418919884076,False
OSM_kallio_community_offset_n_2500m_1000m_0118,compact_residential,osm,kallio_community,PASS,0.651859018974088,False
OSM_kallio_community_offset_n_2500m_1000m_0698,compact_residential,osm,kallio_community,PASS,0.6213092852381508,False
OSM_kallio_community_offset_n_2500m_1500m_0551,compact_residential,osm,kallio_community,PASS,0.8644823323959281,False
OSM_kallio_community_offset_n_2500m_1500m_1138,compact_residential,osm,kallio_community,PASS,0.8712775088702904,False
OSM_kallio_community_offset_n_2500m_200m_0398,compact_residential,osm,kallio_community,PASS,0.6736163673976651,False
OSM_kallio_community_offset_n_2500m_200m_0989,compact_residential,osm,kallio_community,PASS,0.5906624915654731,False
OSM_kallio_community_offset_n_2500m_500m_0256,compact_residential,osm,kallio_community,PASS,1.1920928955078125e-07,True
OSM_kallio_community_offset_n_2500m_500m_0847,compact_residential,osm,kallio_community,PASS,0.2734267673037635,False
OSM_kallio_community_offset_n_5000m_1000m_0313,compact_residential,osm,kallio_community,PASS,1.3519700589201566,False
OSM_kallio_community_offset_n_5000m_1000m_0901,compact_residential,osm,kallio_community,PASS,1.4119769897724375,False
OSM_kallio_community_offset_n_5000m_1500m_0170,compact_residential,osm,kallio_community,PASS,0.025685355751605257,False
OSM_kallio_community_offset_n_5000m_1500m_0753,compact_residential,osm,kallio_community,PASS,0.0,True
OSM_kallio_community_offset_n_5000m_200m_0034,compact_residential,osm,kallio_community,PASS,1.2425072206345928,False
OSM_kallio_community_offset_n_5000m_200m_0610,compact_residential,osm,kallio_community,PASS,1.1995939398817896,False
OSM_kallio_community_offset_n_5000m_500m_0462,compact_residential,osm,kallio_community,PASS,0.25273638991413405,False
OSM_kallio_community_offset_n_5000m_500m_1048,compact_residential,osm,kallio_community,PASS,0.0,True
OSM_kallio_community_offset_n_500m_1000m_0091,compact_residential,osm,kallio_community,PASS,0.0,True
OSM_kallio_community_offset_n_500m_1000m_0669,compact_residential,osm,kallio_community,PASS,0.11550639614201107,False
OSM_kallio_community_offset_n_500m_1500m_0512,compact_residential,osm,kallio_community,PASS,1.379918331083673,False
OSM_kallio_community_offset_n_500m_1500m_1101,compact_residential,osm,kallio_community,PASS,1.3451029386032203,False
OSM_kallio_community_offset_n_500m_200m_0361,compact_residential,osm,kallio_community,PASS,0.5947445985568189,False
OSM_kallio_community_offset_n_500m_200m_0957,compact_residential,osm,kallio_community,PASS,0.5948672919916685,False
OSM_kallio_community_offset_n_500m_500m_0230,compact_residential,osm,kallio_community,PASS,0.0942003101706139,False
OSM_kallio_community_offset_n_500m_500m_0811,compact_residential,osm,kallio_community,PASS,5.960464477539063e-08,True
OSM_kumpula_campus_offset_e_1000m_1000m_0067,campus_compact,osm,kumpula_campus,PASS,0.03551634697298514,False
OSM_kumpula_campus_offset_e_1000m_1000m_0171,campus_compact,osm,kumpula_campus,PASS,0.025845658593764576,False
OSM_kumpula_campus_offset_e_1000m_1000m_0290,campus_compact,osm,kumpula_campus,PASS,0.05573131364219761,False
OSM_kumpula_campus_offset_e_1000m_1000m_0399,campus_compact,osm,kumpula_campus,PASS,0.0,True
OSM_kumpula_campus_offset_e_1000m_1000m_0513,campus_compact,osm,kumpula_campus,PASS,0.03762229909473224,False
OSM_kumpula_campus_offset_e_1000m_1000m_0639,campus_compact,osm,kumpula_campus,PASS,0.1047158718907668,False
OSM_kumpula_campus_offset_e_1000m_1000m_0755,campus_compact,osm,kumpula_campus,PASS,0.041344969875397625,False
OSM_kumpula_campus_offset_e_1000m_1000m_0880,campus_compact,osm,kumpula_campus,PASS,0.043395188813524894,False
OSM_kumpula_campus_offset_e_1000m_1000m_0990,campus_compact,osm,kumpula_campus,PASS,0.35863679916022495,False
OSM_kumpula_campus_offset_e_1000m_1000m_1103,campus_compact,osm,kumpula_campus,PASS,0.08233262092990551,False
OSM_kumpula_campus_offset_e_1000m_1500m_0092,campus_compact,osm,kumpula_campus,PASS,1.2879367237632078,False
OSM_kumpula_campus_offset_e_1000m_1500m_0199,campus_compact,osm,kumpula_campus,PASS,1.2332208270216962,False
OSM_kumpula_campus_offset_e_1000m_1500m_0314,campus_compact,osm,kumpula_campus,PASS,1.2894237740490584,False
OSM_kumpula_campus_offset_e_1000m_1500m_0433,campus_compact,osm,kumpula_campus,PASS,1.237621001702804,False
OSM_kumpula_campus_offset_e_1000m_1500m_0552,campus_compact,osm,kumpula_campus,PASS,1.2304578469924965,False
OSM_kumpula_campus_offset_e_1000m_1500m_0670,campus_compact,osm,kumpula_campus,PASS,1.2798603693529047,False
OSM_kumpula_campus_offset_e_1000m_1500m_0781,campus_compact,osm,kumpula_campus,PASS,1.254241720669142,False
OSM_kumpula_campus_offset_e_1000m_1500m_0902,campus_compact,osm,kumpula_campus,PASS,1.2550965209934417,False
OSM_kumpula_campus_offset_e_1000m_1500m_1020,campus_compact,osm,kumpula_campus,PASS,1.2426863936970844,False
OSM_kumpula_campus_offset_e_1000m_1500m_1139,campus_compact,osm,kumpula_campus,PASS,1.3134557331217223,False
OSM_kumpula_campus_offset_e_1000m_200m_0009,campus_compact,osm,kumpula_campus,PASS,1.4388193850130684,False
OSM_kumpula_campus_offset_e_1000m_200m_0120,campus_compact,osm,kumpula_campus,PASS,1.4411396126348248,False
OSM_kumpula_campus_offset_e_1000m_200m_0232,campus_compact,osm,kumpula_campus,PASS,1.4381234822226054,False
OSM_kumpula_campus_offset_e_1000m_200m_0338,campus_compact,osm,kumpula_campus,PASS,1.4504754670999633,False
OSM_kumpula_campus_offset_e_1000m_200m_0465,campus_compact,osm,kumpula_campus,PASS,1.4473081050675753,False
OSM_kumpula_campus_offset_e_1000m_200m_0582,campus_compact,osm,kumpula_campus,PASS,1.4478166592041495,False
OSM_kumpula_campus_offset_e_1000m_200m_0700,campus_compact,osm,kumpula_campus,PASS,1.4422337932506482,False
OSM_kumpula_campus_offset_e_1000m_200m_0812,campus_compact,osm,kumpula_campus,PASS,1.4399180694352334,False
OSM_kumpula_campus_offset_e_1000m_200m_0931,campus_compact,osm,kumpula_campus,PASS,1.441080530025071,False
OSM_kumpula_campus_offset_e_1000m_200m_1050,campus_compact,osm,kumpula_campus,PASS,1.4377495266065,False
OSM_kumpula_campus_offset_e_1000m_200m_1169,campus_compact,osm,kumpula_campus,PASS,1.4470600420942192,False
OSM_kumpula_campus_offset_e_1000m_500m_0037,campus_compact,osm,kumpula_campus,PASS,1.5318718859850802,False
OSM_kumpula_campus_offset_e_1000m_500m_0146,campus_compact,osm,kumpula_campus,PASS,1.5261021968561674,False
OSM_kumpula_campus_offset_e_1000m_500m_0260,campus_compact,osm,kumpula_campus,PASS,1.5211097257482669,False
OSM_kumpula_campus_offset_e_1000m_500m_0363,campus_compact,osm,kumpula_campus,PASS,1.5250163294598669,False
OSM_kumpula_campus_offset_e_1000m_500m_0490,campus_compact,osm,kumpula_campus,PASS,1.5251453291458035,False
OSM_kumpula_campus_offset_e_1000m_500m_0611,campus_compact,osm,kumpula_campus,PASS,1.5139445010239794,False
OSM_kumpula_campus_offset_e_1000m_500m_0725,campus_compact,osm,kumpula_campus,PASS,1.519237070893583,False
OSM_kumpula_campus_offset_e_1000m_500m_0848,campus_compact,osm,kumpula_campus,PASS,1.5282990120813449,False
OSM_kumpula_campus_offset_e_1000m_500m_0959,campus_compact,osm,kumpula_campus,PASS,1.5222502743388053,False
OSM_kumpula_campus_offset_e_1000m_500m_1076,campus_compact,osm,kumpula_campus,PASS,1.525204708076226,False
OSM_lapland_rural_sparse_offset_s_2500m_1000m_0069,rural_roads,osm,lapland_rural_sparse,PASS,0.8542033841319948,False
OSM_lapland_rural_sparse_offset_s_2500m_1000m_0177,rural_roads,osm,lapland_rural_sparse,PASS,0.9179155717214011,False
OSM_lapland_rural_sparse_offset_s_2500m_1000m_0293,rural_roads,osm,lapland_rural_sparse,PASS,0.9260345574438071,False
OSM_lapland_rural_sparse_offset_s_2500m_1000m_0408,rural_roads,osm,lapland_rural_sparse,PASS,0.9527710301688214,False
OSM_lapland_rural_sparse_offset_s_2500m_1000m_0514,rural_roads,osm,lapland_rural_sparse,PASS,0.8683464714876519,False
OSM_lapland_rural_sparse_offset_s_2500m_1000m_0643,rural_roads,osm,lapland_rural_sparse,PASS,0.8546269785792057,False
OSM_lapland_rural_sparse_offset_s_2500m_1000m_0757,rural_roads,osm,lapland_rural_sparse,PASS,0.9234340231168773,False
OSM_lapland_rural_sparse_offset_s_2500m_1000m_0881,rural_roads,osm,lapland_rural_sparse,PASS,1.1765773771434394,False
OSM_lapland_rural_sparse_offset_s_2500m_1000m_0992,rural_roads,osm,lapland_rural_sparse,PASS,0.8655436869704806,False
OSM_lapland_rural_sparse_offset_s_2500m_1000m_1104,rural_roads,osm,lapland_rural_sparse,PASS,0.8631512271206883,False
OSM_lapland_rural_sparse_offset_s_2500m_1500m_0093,rural_roads,osm,lapland_rural_sparse,PASS,0.21636362637988524,False
OSM_lapland_rural_sparse_offset_s_2500m_1500m_0205,rural_roads,osm,lapland_rural_sparse,PASS,0.09428046325008631,False
OSM_lapland_rural_sparse_offset_s_2500m_1500m_0317,rural_roads,osm,lapland_rural_sparse,PASS,0.5180534277297868,False
OSM_lapland_rural_sparse_offset_s_2500m_1500m_0434,rural_roads,osm,lapland_rural_sparse,PASS,5.960464477539063e-08,True
OSM_lapland_rural_sparse_offset_s_2500m_1500m_0554,rural_roads,osm,lapland_rural_sparse,PASS,0.7486860495301824,False
OSM_lapland_rural_sparse_offset_s_2500m_1500m_0672,rural_roads,osm,lapland_rural_sparse,PASS,0.8054555017092649,False
OSM_lapland_rural_sparse_offset_s_2500m_1500m_0782,rural_roads,osm,lapland_rural_sparse,PASS,0.1760516718644914,False
OSM_lapland_rural_sparse_offset_s_2500m_1500m_0904,rural_roads,osm,lapland_rural_sparse,PASS,0.3594113642976518,False
OSM_lapland_rural_sparse_offset_s_2500m_1500m_1021,rural_roads,osm,lapland_rural_sparse,PASS,0.21066520065284572,False
OSM_lapland_rural_sparse_offset_s_2500m_1500m_1143,rural_roads,osm,lapland_rural_sparse,PASS,0.07221228935867016,False
OSM_lapland_rural_sparse_offset_s_2500m_200m_0010,rural_roads,osm,lapland_rural_sparse,PASS,0.25415812814600186,False
OSM_lapland_rural_sparse_offset_s_2500m_200m_0121,rural_roads,osm,lapland_rural_sparse,PASS,0.3346968491273493,False
OSM_lapland_rural_sparse_offset_s_2500m_200m_0233,rural_roads,osm,lapland_rural_sparse,PASS,0.0,True
OSM_lapland_rural_sparse_offset_s_2500m_200m_0340,rural_roads,osm,lapland_rural_sparse,PASS,0.08984481729907842,False
OSM_lapland_rural_sparse_offset_s_2500m_200m_0466,rural_roads,osm,lapland_rural_sparse,PASS,0.13976605741499676,False
OSM_lapland_rural_sparse_offset_s_2500m_200m_0584,rural_roads,osm,lapland_rural_sparse,PASS,0.09598793993630098,False
OSM_lapland_rural_sparse_offset_s_2500m_200m_0703,rural_roads,osm,lapland_rural_sparse,PASS,0.2431795022023791,False
OSM_lapland_rural_sparse_offset_s_2500m_200m_0816,rural_roads,osm,lapland_rural_sparse,PASS,0.18987456258646507,False
OSM_lapland_rural_sparse_offset_s_2500m_200m_0932,rural_roads,osm,lapland_rural_sparse,PASS,0.13616327178807325,False
OSM_lapland_rural_sparse_offset_s_2500m_200m_1056,rural_roads,osm,lapland_rural_sparse,PASS,0.3474685182114137,False
OSM_lapland_rural_sparse_offset_s_2500m_200m_1174,rural_roads,osm,lapland_rural_sparse,PASS,0.38322885854206834,False
OSM_lapland_rural_sparse_offset_s_2500m_500m_0038,rural_roads,osm,lapland_rural_sparse,PASS,0.7473672791696555,False
OSM_lapland_rural_sparse_offset_s_2500m_500m_0147,rural_roads,osm,lapland_rural_sparse,PASS,0.7666650553769913,False
OSM_lapland_rural_sparse_offset_s_2500m_500m_0261,rural_roads,osm,lapland_rural_sparse,PASS,0.8204389507703087,False
OSM_lapland_rural_sparse_offset_s_2500m_500m_0364,rural_roads,osm,lapland_rural_sparse,PASS,0.8238874007342731,False
OSM_lapland_rural_sparse_offset_s_2500m_500m_0491,rural_roads,osm,lapland_rural_sparse,PASS,0.7683118983598178,False
OSM_lapland_rural_sparse_offset_s_2500m_500m_0612,rural_roads,osm,lapland_rural_sparse,PASS,0.796175496877104,False
OSM_lapland_rural_sparse_offset_s_2500m_500m_0727,rural_roads,osm,lapland_rural_sparse,PASS,0.7460230130937142,False
OSM_lapland_rural_sparse_offset_s_2500m_500m_0852,rural_roads,osm,lapland_rural_sparse,PASS,0.7761314590696663,False
OSM_lapland_rural_sparse_offset_s_2500m_500m_0961,rural_roads,osm,lapland_rural_sparse,PASS,0.7543314383956621,False
OSM_lapland_rural_sparse_offset_s_2500m_500m_1077,rural_roads,osm,lapland_rural_sparse,PASS,0.8071826285864206,False
OSM_london_industrial_corridor_offset_w_2500m_1000m_0071,industrial_disrupted,osm,london_industrial_corridor,PASS,0.15680482534031512,False
OSM_london_industrial_corridor_offset_w_2500m_1000m_0179,industrial_disrupted,osm,london_industrial_corridor,PASS,0.37106539902380903,False
OSM_london_industrial_corridor_offset_w_2500m_1000m_0294,industrial_disrupted,osm,london_industrial_corridor,PASS,0.1384401500721624,False
OSM_london_industrial_corridor_offset_w_2500m_1000m_0409,industrial_disrupted,osm,london_industrial_corridor,PASS,0.0,True
OSM_london_industrial_corridor_offset_w_2500m_1000m_0515,industrial_disrupted,osm,london_industrial_corridor,PASS,0.18622417165156444,False
OSM_london_industrial_corridor_offset_w_2500m_1000m_0644,industrial_disrupted,osm,london_industrial_corridor,PASS,0.22237200176457825,False
OSM_london_industrial_corridor_offset_w_2500m_1000m_0758,industrial_disrupted,osm,london_industrial_corridor,PASS,0.2132222929873999,False
OSM_london_industrial_corridor_offset_w_2500m_1000m_0882,industrial_disrupted,osm,london_industrial_corridor,PASS,0.3364310039417125,False
OSM_london_industrial_corridor_offset_w_2500m_1000m_0993,industrial_disrupted,osm,london_industrial_corridor,PASS,0.3102730623156596,False
OSM_london_industrial_corridor_offset_w_2500m_1000m_1107,industrial_disrupted,osm,london_industrial_corridor,PASS,0.16792906316931333,False
OSM_london_industrial_corridor_offset_w_2500m_1500m_0095,industrial_disrupted,osm,london_industrial_corridor,PASS,0.5174631805244032,False
OSM_london_industrial_corridor_offset_w_2500m_1500m_0206,industrial_disrupted,osm,london_industrial_corridor,PASS,0.16540361347637053,False
OSM_london_industrial_corridor_offset_w_2500m_1500m_0318,industrial_disrupted,osm,london_industrial_corridor,PASS,0.4297821336559856,False
OSM_london_industrial_corridor_offset_w_2500m_1500m_0435,industrial_disrupted,osm,london_industrial_corridor,PASS,0.47629998432486437,False
OSM_london_industrial_corridor_offset_w_2500m_1500m_0556,industrial_disrupted,osm,london_industrial_corridor,PASS,0.37729824163029685,False
OSM_london_industrial_corridor_offset_w_2500m_1500m_0673,industrial_disrupted,osm,london_industrial_corridor,PASS,1.4635960721900192,False
OSM_london_industrial_corridor_offset_w_2500m_1500m_0784,industrial_disrupted,osm,london_industrial_corridor,PASS,0.6233251290122802,False
OSM_london_industrial_corridor_offset_w_2500m_1500m_0905,industrial_disrupted,osm,london_industrial_corridor,PASS,0.20472817160869253,False
OSM_london_industrial_corridor_offset_w_2500m_1500m_1023,industrial_disrupted,osm,london_industrial_corridor,PASS,0.39645542926011457,False
OSM_london_industrial_corridor_offset_w_2500m_1500m_1144,industrial_disrupted,osm,london_industrial_corridor,PASS,0.1719922809099553,False
OSM_london_industrial_corridor_offset_w_2500m_200m_0012,industrial_disrupted,osm,london_industrial_corridor,PASS,0.20649001526529856,False
OSM_london_industrial_corridor_offset_w_2500m_200m_0122,industrial_disrupted,osm,london_industrial_corridor,PASS,0.27078384683474976,False
OSM_london_industrial_corridor_offset_w_2500m_200m_0235,industrial_disrupted,osm,london_industrial_corridor,PASS,0.16246361805080733,False
OSM_london_industrial_corridor_offset_w_2500m_200m_0341,industrial_disrupted,osm,london_industrial_corridor,PASS,0.12922178955811217,False
OSM_london_industrial_corridor_offset_w_2500m_200m_0467,industrial_disrupted,osm,london_industrial_corridor,PASS,0.21189068551542442,False
OSM_london_industrial_corridor_offset_w_2500m_200m_0585,industrial_disrupted,osm,london_industrial_corridor,PASS,0.1300337229155057,False
OSM_london_industrial_corridor_offset_w_2500m_200m_0704,industrial_disrupted,osm,london_industrial_corridor,PASS,0.4088760257542896,False
OSM_london_industrial_corridor_offset_w_2500m_200m_0818,industrial_disrupted,osm,london_industrial_corridor,PASS,0.2529923155375722,False
OSM_london_industrial_corridor_offset_w_2500m_200m_0933,industrial_disrupted,osm,london_industrial_corridor,PASS,0.0,True
OSM_london_industrial_corridor_offset_w_2500m_200m_1057,industrial_disrupted,osm,london_industrial_corridor,PASS,0.17973312730521768,False
OSM_london_industrial_corridor_offset_w_2500m_200m_1176,industrial_disrupted,osm,london_industrial_corridor,PASS,0.48980961259120354,False
OSM_london_industrial_corridor_offset_w_2500m_500m_0039,industrial_disrupted,osm,london_industrial_corridor,PASS,0.49489617143153625,False
OSM_london_industrial_corridor_offset_w_2500m_500m_0149,industrial_disrupted,osm,london_industrial_corridor,PASS,0.33460110394762616,False
OSM_london_industrial_corridor_offset_w_2500m_500m_0266,industrial_disrupted,osm,london_industrial_corridor,PASS,0.29564128182227545,False
OSM_london_industrial_corridor_offset_w_2500m_500m_0365,industrial_disrupted,osm,london_industrial_corridor,PASS,0.3204508149278908,False
OSM_london_industrial_corridor_offset_w_2500m_500m_0493,industrial_disrupted,osm,london_industrial_corridor,PASS,0.2853573899354599,False
OSM_london_industrial_corridor_offset_w_2500m_500m_0613,industrial_disrupted,osm,london_industrial_corridor,PASS,0.34052918720494046,False
OSM_london_industrial_corridor_offset_w_2500m_500m_0728,industrial_disrupted,osm,london_industrial_corridor,PASS,0.2827297486137134,False
OSM_london_industrial_corridor_offset_w_2500m_500m_0853,industrial_disrupted,osm,london_industrial_corridor,PASS,0.35385882480047015,False
OSM_london_industrial_corridor_offset_w_2500m_500m_0962,industrial_disrupted,osm,london_industrial_corridor,PASS,0.29746692953053555,False
OSM_london_industrial_corridor_offset_w_2500m_500m_1080,industrial_disrupted,osm,london_industrial_corridor,PASS,0.34801781775610924,False
OSM_manhattan_midtown_exact_1000m_0m_0097,urban_grid,osm,manhattan_midtown,PASS,1.2471419857357666,False
OSM_manhattan_midtown_exact_1000m_0m_0237,urban_grid,osm,manhattan_midtown,PASS,1.2443415851056225,False
OSM_manhattan_midtown_exact_1000m_0m_0369,urban_grid,osm,manhattan_midtown,PASS,1.2336029069694183,False
OSM_manhattan_midtown_exact_1000m_0m_0517,urban_grid,osm,manhattan_midtown,PASS,1.2422345511945816,False
OSM_manhattan_midtown_exact_1000m_0m_0677,urban_grid,osm,manhattan_midtown,PASS,1.2554598998395523,False
OSM_manhattan_midtown_exact_1000m_0m_0820,urban_grid,osm,manhattan_midtown,PASS,1.268931438325358,False
OSM_manhattan_midtown_exact_1000m_0m_0963,urban_grid,osm,manhattan_midtown,PASS,1.2285530963518136,False
OSM_manhattan_midtown_exact_1000m_0m_1108,urban_grid,osm,manhattan_midtown,PASS,1.2595506043797347,False
OSM_manhattan_midtown_exact_1500m_0m_0013,urban_grid,osm,manhattan_midtown,PASS,0.14036499640377165,False
OSM_manhattan_midtown_exact_1500m_0m_0150,urban_grid,osm,manhattan_midtown,PASS,0.04159416925057494,False
OSM_manhattan_midtown_exact_1500m_0m_0298,urban_grid,osm,manhattan_midtown,PASS,0.18310789296906846,False
OSM_manhattan_midtown_exact_1500m_0m_0438,urban_grid,osm,manhattan_midtown,PASS,0.17074566421439957,False
OSM_manhattan_midtown_exact_1500m_0m_0588,urban_grid,osm,manhattan_midtown,PASS,0.08895921915142253,False
OSM_manhattan_midtown_exact_1500m_0m_0729,urban_grid,osm,manhattan_midtown,PASS,0.10363134946430483,False
OSM_manhattan_midtown_exact_1500m_0m_0885,urban_grid,osm,manhattan_midtown,PASS,0.16463880332135733,False
OSM_manhattan_midtown_exact_1500m_0m_1026,urban_grid,osm,manhattan_midtown,PASS,0.040581674409070054,False
OSM_manhattan_midtown_exact_1500m_0m_1177,urban_grid,osm,manhattan_midtown,PASS,0.0,True
OSM_manhattan_midtown_exact_2500m_0m_0073,urban_grid,osm,manhattan_midtown,PASS,1.924336586345149,False
OSM_manhattan_midtown_exact_2500m_0m_0207,urban_grid,osm,manhattan_midtown,PASS,2.026791271208057,False
OSM_manhattan_midtown_exact_2500m_0m_0342,urban_grid,osm,manhattan_midtown,PASS,2.0197330778517704,False
OSM_manhattan_midtown_exact_2500m_0m_0494,urban_grid,osm,manhattan_midtown,PASS,2.0561845280229147,False
OSM_manhattan_midtown_exact_2500m_0m_0646,urban_grid,osm,manhattan_midtown,PASS,2.007121636195428,False
OSM_manhattan_midtown_exact_2500m_0m_0785,urban_grid,osm,manhattan_midtown,PASS,1.9570809355067422,False
OSM_manhattan_midtown_exact_2500m_0m_0934,urban_grid,osm,manhattan_midtown,PASS,2.0600090710823356,False
OSM_manhattan_midtown_exact_2500m_0m_1082,urban_grid,osm,manhattan_midtown,PASS,1.9766074887013747,False
OSM_manhattan_midtown_exact_5000m_0m_0124,urban_grid,osm,manhattan_midtown,PASS,0.19588125953368585,False
OSM_manhattan_midtown_exact_5000m_0m_0268,urban_grid,osm,manhattan_midtown,PASS,0.37975308990561524,False
OSM_manhattan_midtown_exact_5000m_0m_0412,urban_grid,osm,manhattan_midtown,PASS,0.6256278804435279,False
OSM_manhattan_midtown_exact_5000m_0m_0557,urban_grid,osm,manhattan_midtown,PASS,0.3416283854890364,False
OSM_manhattan_midtown_exact_5000m_0m_0705,urban_grid,osm,manhattan_midtown,PASS,0.5013491364798356,False
OSM_manhattan_midtown_exact_5000m_0m_0854,urban_grid,osm,manhattan_midtown,PASS,0.1813836017894265,False
OSM_manhattan_midtown_exact_5000m_0m_0994,urban_grid,osm,manhattan_midtown,PASS,0.0,True
OSM_manhattan_midtown_exact_5000m_0m_1145,urban_grid,osm,manhattan_midtown,PASS,0.18771930925096472,False
OSM_mit_campus_reality_offset_n_1500m_1000m_0074,campus_compact,osm,mit_campus_reality,PASS,0.5985287631618452,False
OSM_mit_campus_reality_offset_n_1500m_1000m_0181,campus_compact,osm,mit_campus_reality,PASS,0.6072093729289592,False
OSM_mit_campus_reality_offset_n_1500m_1000m_0299,campus_compact,osm,mit_campus_reality,PASS,0.5959393668532775,False
OSM_mit_campus_reality_offset_n_1500m_1000m_0413,campus_compact,osm,mit_campus_reality,PASS,0.6046772490379911,False
OSM_mit_campus_reality_offset_n_1500m_1000m_0518,campus_compact,osm,mit_campus_reality,PASS,0.59952563784396,False
OSM_mit_campus_reality_offset_n_1500m_1000m_0647,campus_compact,osm,mit_campus_reality,PASS,0.5938246698223981,False
OSM_mit_campus_reality_offset_n_1500m_1000m_0761,campus_compact,osm,mit_campus_reality,PASS,0.6082143211004593,False
OSM_mit_campus_reality_offset_n_1500m_1000m_0886,campus_compact,osm,mit_campus_reality,PASS,0.5930866093895489,False
OSM_mit_campus_reality_offset_n_1500m_1000m_0999,campus_compact,osm,mit_campus_reality,PASS,0.603928401452606,False
OSM_mit_campus_reality_offset_n_1500m_1000m_1112,campus_compact,osm,mit_campus_reality,PASS,0.6003965738456064,False
OSM_mit_campus_reality_offset_n_1500m_1500m_0100,campus_compact,osm,mit_campus_reality,PASS,0.09044826777318164,False
OSM_mit_campus_reality_offset_n_1500m_1500m_0209,campus_compact,osm,mit_campus_reality,PASS,4.2146848510894035e-08,True
OSM_mit_campus_reality_offset_n_1500m_1500m_0321,campus_compact,osm,mit_campus_reality,PASS,0.8323370140458903,False
OSM_mit_campus_reality_offset_n_1500m_1500m_0439,campus_compact,osm,mit_campus_reality,PASS,0.4802573362648421,False
OSM_mit_campus_reality_offset_n_1500m_1500m_0558,campus_compact,osm,mit_campus_reality,PASS,0.1315259891282898,False
OSM_mit_campus_reality_offset_n_1500m_1500m_0679,campus_compact,osm,mit_campus_reality,PASS,0.2633457517181861,False
OSM_mit_campus_reality_offset_n_1500m_1500m_0787,campus_compact,osm,mit_campus_reality,PASS,0.13251568718699563,False
OSM_mit_campus_reality_offset_n_1500m_1500m_0907,campus_compact,osm,mit_campus_reality,PASS,0.4071838327242013,False
OSM_mit_campus_reality_offset_n_1500m_1500m_1027,campus_compact,osm,mit_campus_reality,PASS,0.2012172532289884,False
OSM_mit_campus_reality_offset_n_1500m_1500m_1147,campus_compact,osm,mit_campus_reality,PASS,0.1726477544309553,False
OSM_mit_campus_reality_offset_n_1500m_200m_0017,campus_compact,osm,mit_campus_reality,PASS,0.566434578529154,False
OSM_mit_campus_reality_offset_n_1500m_200m_0126,campus_compact,osm,mit_campus_reality,PASS,0.40809278805338656,False
OSM_mit_campus_reality_offset_n_1500m_200m_0238,campus_compact,osm,mit_campus_reality,PASS,0.39936804094846773,False
OSM_mit_campus_reality_offset_n_1500m_200m_0343,campus_compact,osm,mit_campus_reality,PASS,0.43919374427737295,False
OSM_mit_campus_reality_offset_n_1500m_200m_0471,campus_compact,osm,mit_campus_reality,PASS,0.4228405812273632,False
OSM_mit_campus_reality_offset_n_1500m_200m_0589,campus_compact,osm,mit_campus_reality,PASS,0.3998550652942443,False
OSM_mit_campus_reality_offset_n_1500m_200m_0707,campus_compact,osm,mit_campus_reality,PASS,0.40770700893343514,False
OSM_mit_campus_reality_offset_n_1500m_200m_0823,campus_compact,osm,mit_campus_reality,PASS,0.41987420898443795,False
OSM_mit_campus_reality_offset_n_1500m_200m_0935,campus_compact,osm,mit_campus_reality,PASS,0.4056831433449679,False
OSM_mit_campus_reality_offset_n_1500m_200m_1061,campus_compact,osm,mit_campus_reality,PASS,0.42157386158243776,False
OSM_mit_campus_reality_offset_n_1500m_200m_1180,campus_compact,osm,mit_campus_reality,PASS,0.43442785178402077,False
OSM_mit_campus_reality_offset_n_1500m_500m_0044,campus_compact,osm,mit_campus_reality,PASS,0.06977116271336543,False
OSM_mit_campus_reality_offset_n_1500m_500m_0151,campus_compact,osm,mit_campus_reality,PASS,0.08383728418280048,False
OSM_mit_campus_reality_offset_n_1500m_500m_0270,campus_compact,osm,mit_campus_reality,PASS,0.08462597729752078,False
OSM_mit_campus_reality_offset_n_1500m_500m_0370,campus_compact,osm,mit_campus_reality,PASS,0.07293249425548681,False
