scenario,family,scenario_base,tp,map_dataset,movement_models,n_hosts,delivery_ratio,overhead_ratio,drop_ratio,total_encounters,coverage_world_ratio,coverage_accessible_ratio,delivery_std_by_base,problem_flags,priority,recommended_action_hint
S5_TwoLayer_StudentsStaff__TP07_BurstWindow,06_social,S5_TwoLayer_StudentsStaff,TP07,KallioCommunityCompact,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement,75,1.0,73.0,0.0,17694.0,0.6028,,0.24752972395739514,SATURATED_DELIVERY,P2,keep
S5_TwoLayer_StudentsStaff__TP08_HubTarget,06_social,S5_TwoLayer_StudentsStaff,TP08,KallioCommunityCompact,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement,75,0.8938,803.7082,681.521649484536,18128.0,0.6092,,0.24752972395739514,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
S5_TwoLayer_StudentsStaff__TP09_Bimodal,06_social,S5_TwoLayer_StudentsStaff,TP09,KallioCommunityCompact,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement,75,0.7861,869.4535,661.0486956521739,18114.0,0.6084,,0.24752972395739514,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
S5_TwoLayer_StudentsStaff__TP10_Storm,06_social,S5_TwoLayer_StudentsStaff,TP10,KallioCommunityCompact,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement,75,0.8281,124.6947,102.61829704257394,17967.0,0.6124,,0.24752972395739514,EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
S5_TwoLayer_StudentsStaff__TP11_ManyToOne,06_social,S5_TwoLayer_StudentsStaff,TP11,KallioCommunityCompact,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement,75,0.9732,165.964,94.5061855670103,18128.0,0.6092,,0.24752972395739514,SATURATED_DELIVERY|EXTREME_OVERHEAD|EXTREME_DROPS,P0,adjust_traffic
S5_TwoLayer_StudentsStaff__TP12_GroupToGroup,06_social,S5_TwoLayer_StudentsStaff,TP12,KallioCommunityCompact,G1:ShortestPathMapBasedMovement|G2:ShortestPathMapBasedMovement,75,0.9836,73.1642,0.0,18026.0,0.6043999999999999,,0.24752972395739514,SATURATED_DELIVERY,P2,keep
S6_FamilyGroups_LocalRoutines__TP01_Baseline,06_social,S6_FamilyGroups_LocalRoutines,TP01,KallioCommunityCompact,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement|G6:MapRouteMovement|G7:MapRouteMovement|G8:MapRouteMovement|G9:MapRouteMovement|G10:MapRouteMovement|G11:MapRouteMovement|G12:MapRouteMovement|G13:MapRouteMovement,46,0.8542,44.6049,0.0,16130.0,0.2992,,0.21275605678092854,MAP_UNDERUSED,P1,change_map_or_worldSize
S6_FamilyGroups_LocalRoutines__TP02_LowLoad,06_social,S6_FamilyGroups_LocalRoutines,TP02,KallioCommunityCompact,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement|G6:MapRouteMovement|G7:MapRouteMovement|G8:MapRouteMovement|G9:MapRouteMovement|G10:MapRouteMovement|G11:MapRouteMovement|G12:MapRouteMovement|G13:MapRouteMovement,46,0.8211,45.5128,0.0,16120.0,0.3004,,0.21275605678092854,MAP_UNDERUSED,P1,change_map_or_worldSize
S6_FamilyGroups_LocalRoutines__TP03_ManySmall,06_social,S6_FamilyGroups_LocalRoutines,TP03,KallioCommunityCompact,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement|G6:MapRouteMovement|G7:MapRouteMovement|G8:MapRouteMovement|G9:MapRouteMovement|G10:MapRouteMovement|G11:MapRouteMovement|G12:MapRouteMovement|G13:MapRouteMovement,46,0.8519,44.4778,0.0,16009.0,0.2968,,0.21275605678092854,MAP_UNDERUSED,P1,change_map_or_worldSize
S6_FamilyGroups_LocalRoutines__TP04_FewLarge,06_social,S6_FamilyGroups_LocalRoutines,TP04,KallioCommunityCompact,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement|G6:MapRouteMovement|G7:MapRouteMovement|G8:MapRouteMovement|G9:MapRouteMovement|G10:MapRouteMovement|G11:MapRouteMovement|G12:MapRouteMovement|G13:MapRouteMovement,46,0.5337,2271.4105,1202.2865168539329,16348.0,0.29719999999999996,,0.21275605678092854,EXTREME_OVERHEAD|EXTREME_DROPS|MAP_UNDERUSED,P0,change_map_or_worldSize
S6_FamilyGroups_LocalRoutines__TP05_CriticalTTL,06_social,S6_FamilyGroups_LocalRoutines,TP05,KallioCommunityCompact,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement|G6:MapRouteMovement|G7:MapRouteMovement|G8:MapRouteMovement|G9:MapRouteMovement|G10:MapRouteMovement|G11:MapRouteMovement|G12:MapRouteMovement|G13:MapRouteMovement,46,0.2083,38.38,8.964583333333334,16130.0,0.2992,,0.21275605678092854,MAP_UNDERUSED,P1,change_map_or_worldSize
S6_FamilyGroups_LocalRoutines__TP06_OneToMany,06_social,S6_FamilyGroups_LocalRoutines,TP06,KallioCommunityCompact,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement|G6:MapRouteMovement|G7:MapRouteMovement|G8:MapRouteMovement|G9:MapRouteMovement|G10:MapRouteMovement|G11:MapRouteMovement|G12:MapRouteMovement|G13:MapRouteMovement,46,0.8969,115.8839,65.57731958762886,16066.0,0.2956,,0.21275605678092854,EXTREME_OVERHEAD|EXTREME_DROPS|MAP_UNDERUSED,P0,change_map_or_worldSize
S6_FamilyGroups_LocalRoutines__TP07_BurstWindow,06_social,S6_FamilyGroups_LocalRoutines,TP07,KallioCommunityCompact,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement|G6:MapRouteMovement|G7:MapRouteMovement|G8:MapRouteMovement|G9:MapRouteMovement|G10:MapRouteMovement|G11:MapRouteMovement|G12:MapRouteMovement|G13:MapRouteMovement,46,0.8669,44.8366,0.0,16065.0,0.3,,0.21275605678092854,MAP_UNDERUSED,P1,change_map_or_worldSize
S6_FamilyGroups_LocalRoutines__TP08_HubTarget,06_social,S6_FamilyGroups_LocalRoutines,TP08,KallioCommunityCompact,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement|G6:MapRouteMovement|G7:MapRouteMovement|G8:MapRouteMovement|G9:MapRouteMovement|G10:MapRouteMovement|G11:MapRouteMovement|G12:MapRouteMovement|G13:MapRouteMovement,46,0.7557,1320.4202,976.758762886598,16066.0,0.2956,,0.21275605678092854,EXTREME_OVERHEAD|EXTREME_DROPS|MAP_UNDERUSED,P0,change_map_or_worldSize
S6_FamilyGroups_LocalRoutines__TP09_Bimodal,06_social,S6_FamilyGroups_LocalRoutines,TP09,KallioCommunityCompact,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement|G6:MapRouteMovement|G7:MapRouteMovement|G8:MapRouteMovement|G9:MapRouteMovement|G10:MapRouteMovement|G11:MapRouteMovement|G12:MapRouteMovement|G13:MapRouteMovement,46,0.6568,1731.6286,1122.2822299651568,16081.0,0.29719999999999996,,0.21275605678092854,EXTREME_OVERHEAD|EXTREME_DROPS|MAP_UNDERUSED,P0,change_map_or_worldSize
S6_FamilyGroups_LocalRoutines__TP10_Storm,06_social,S6_FamilyGroups_LocalRoutines,TP10,KallioCommunityCompact,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement|G6:MapRouteMovement|G7:MapRouteMovement|G8:MapRouteMovement|G9:MapRouteMovement|G10:MapRouteMovement|G11:MapRouteMovement|G12:MapRouteMovement|G13:MapRouteMovement,46,0.6515,258.3906,168.31386507037695,16171.0,0.2956,,0.21275605678092854,EXTREME_OVERHEAD|EXTREME_DROPS|MAP_UNDERUSED,P0,change_map_or_worldSize
S6_FamilyGroups_LocalRoutines__TP11_ManyToOne,06_social,S6_FamilyGroups_LocalRoutines,TP11,KallioCommunityCompact,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement|G6:MapRouteMovement|G7:MapRouteMovement|G8:MapRouteMovement|G9:MapRouteMovement|G10:MapRouteMovement|G11:MapRouteMovement|G12:MapRouteMovement|G13:MapRouteMovement,46,0.9247,65.4604,22.99381443298969,16066.0,0.2956,,0.21275605678092854,MAP_UNDERUSED,P1,change_map_or_worldSize
S6_FamilyGroups_LocalRoutines__TP12_GroupToGroup,06_social,S6_FamilyGroups_LocalRoutines,TP12,KallioCommunityCompact,G1:MapRouteMovement|G2:MapRouteMovement|G3:MapRouteMovement|G4:MapRouteMovement|G5:MapRouteMovement|G6:MapRouteMovement|G7:MapRouteMovement|G8:MapRouteMovement|G9:MapRouteMovement|G10:MapRouteMovement|G11:MapRouteMovement|G12:MapRouteMovement|G13:MapRouteMovement,46,0.9673,40.8837,0.0,15936.0,0.3,,0.21275605678092854,SATURATED_DELIVERY|MAP_UNDERUSED,P1,change_map_or_worldSize
