,world_area,aspect_ratio,N,density,speed_mean,pause_ratio,wait_mean,mm_WDM,mm_RWP,mm_MapRoute,mm_Cluster,mm_Bus,mm_ShortestPath,mm_External,mm_Linear,transmitRange,contact_rate_proxy,event_interval_mean,event_size_mean,msgTtl,pattern_uniform,pattern_burst,pattern_hub_target,nrof_event_generators,bufferSize,transmitSpeed,workDayLength,timeDiffSTD,probGoShoppingAfterWork,nrOfMeetingSpots,nrOfOffices,officeSize,nrOfShops,ownCarProb,shopSize,officeWaitTime_mean,shoppingWaitTime_mean,eveningGroupSize_mean,eveningWaitTime_mean,afterShoppingStopTime_mean,clusterRange_mean,event2_interval_mean,event2_size_mean,Scenario.endTime,nrofHostGroups,has_active_times
R5_MountainRescue__TP12_GroupToGroup,8387360.0,0.967062818336163,26,3.0999027107456936,0.7,0.6666666666666666,120.0,0,0,0,0,0,1,0,0,12.0,0.0003124701932431659,90.0,100000.0,7200.0,0,0,1,1,40000000.0,2000000.0,,,,,,,,,,,,,,,,,,14400.0,1,0
R6_SparseLongRange__TP01_Baseline,8387360.0,0.967062818336163,18,2.146086492054711,0.55,0.8928571428571429,500.0,0,0,0,0,0,1,0,0,200.0,0.04721390282520365,90.0,100000.0,7200.0,1,0,0,1,50000000.0,250000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R6_SparseLongRange__TP02_LowLoad,8387360.0,0.967062818336163,18,2.146086492054711,0.55,0.8928571428571429,500.0,0,0,0,0,0,1,0,0,200.0,0.04721390282520365,450.0,55000.0,21600.0,1,0,0,1,50000000.0,250000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R6_SparseLongRange__TP03_ManySmall,8387360.0,0.967062818336163,18,2.146086492054711,0.55,0.8928571428571429,500.0,0,0,0,0,0,1,0,0,200.0,0.04721390282520365,20.0,5500.0,7200.0,1,0,0,1,50000000.0,250000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R6_SparseLongRange__TP04_FewLarge,8387360.0,0.967062818336163,18,2.146086492054711,0.55,0.8928571428571429,500.0,0,0,0,0,0,1,0,0,200.0,0.04721390282520365,240.0,1250000.0,14400.0,1,0,0,1,50000000.0,250000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R6_SparseLongRange__TP05_CriticalTTL,8387360.0,0.967062818336163,18,2.146086492054711,0.55,0.8928571428571429,500.0,0,0,0,0,0,1,0,0,200.0,0.04721390282520365,90.0,55000.0,5.0,1,0,0,1,50000000.0,250000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R6_SparseLongRange__TP06_OneToMany,8387360.0,0.967062818336163,18,2.146086492054711,0.55,0.8928571428571429,500.0,0,0,0,0,0,1,0,0,200.0,0.04721390282520365,45.0,55000.0,7200.0,0,0,1,1,50000000.0,250000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R6_SparseLongRange__TP07_BurstWindow,8387360.0,0.967062818336163,18,2.146086492054711,0.55,0.8928571428571429,500.0,0,0,0,0,0,1,0,0,200.0,0.04721390282520365,10.0,100000.0,7200.0,0,1,0,1,50000000.0,250000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R6_SparseLongRange__TP08_HubTarget,8387360.0,0.967062818336163,18,2.146086492054711,0.55,0.8928571428571429,500.0,0,0,0,0,0,1,0,0,200.0,0.04721390282520365,45.0,100000.0,7200.0,0,0,1,1,50000000.0,250000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R6_SparseLongRange__TP09_Bimodal,8387360.0,0.967062818336163,18,2.146086492054711,0.55,0.8928571428571429,500.0,0,0,0,0,0,1,0,0,200.0,0.04721390282520365,90.0,30000.0,7200.0,1,0,0,2,50000000.0,250000.0,,,,,,,,,,,,,,,,450.0,3000000.0,43200.0,1,0
R6_SparseLongRange__TP10_Storm,8387360.0,0.967062818336163,18,2.146086492054711,0.55,0.8928571428571429,500.0,0,0,0,0,0,1,0,0,200.0,0.04721390282520365,7.5,300000.0,60.0,1,0,0,1,50000000.0,250000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R6_SparseLongRange__TP11_ManyToOne,8387360.0,0.967062818336163,18,2.146086492054711,0.55,0.8928571428571429,500.0,0,0,0,0,0,1,0,0,200.0,0.04721390282520365,45.0,55000.0,7200.0,0,0,1,1,50000000.0,250000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R6_SparseLongRange__TP12_GroupToGroup,8387360.0,0.967062818336163,18,2.146086492054711,0.55,0.8928571428571429,500.0,0,0,0,0,0,1,0,0,200.0,0.04721390282520365,90.0,100000.0,7200.0,0,0,1,1,50000000.0,250000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R7_SparseTinyBuffer__TP01_Baseline,8387360.0,0.967062818336163,38,4.530627038782168,0.7,0.8064516129032258,250.0,0,0,0,0,0,1,0,0,12.0,0.0004566872055092425,90.0,100000.0,7200.0,1,0,0,1,500000.0,1850000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R7_SparseTinyBuffer__TP02_LowLoad,8387360.0,0.967062818336163,38,4.530627038782168,0.7,0.8064516129032258,250.0,0,0,0,0,0,1,0,0,12.0,0.0004566872055092425,450.0,55000.0,21600.0,1,0,0,1,500000.0,1850000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R7_SparseTinyBuffer__TP03_ManySmall,8387360.0,0.967062818336163,38,4.530627038782168,0.7,0.8064516129032258,250.0,0,0,0,0,0,1,0,0,12.0,0.0004566872055092425,20.0,5500.0,7200.0,1,0,0,1,500000.0,1850000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R7_SparseTinyBuffer__TP04_FewLarge,8387360.0,0.967062818336163,38,4.530627038782168,0.7,0.8064516129032258,250.0,0,0,0,0,0,1,0,0,12.0,0.0004566872055092425,240.0,1250000.0,14400.0,1,0,0,1,500000.0,1850000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R7_SparseTinyBuffer__TP05_CriticalTTL,8387360.0,0.967062818336163,38,4.530627038782168,0.7,0.8064516129032258,250.0,0,0,0,0,0,1,0,0,12.0,0.0004566872055092425,90.0,55000.0,5.0,1,0,0,1,500000.0,1850000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R7_SparseTinyBuffer__TP06_OneToMany,8387360.0,0.967062818336163,38,4.530627038782168,0.7,0.8064516129032258,250.0,0,0,0,0,0,1,0,0,12.0,0.0004566872055092425,45.0,55000.0,7200.0,0,0,1,1,500000.0,1850000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R7_SparseTinyBuffer__TP07_BurstWindow,8387360.0,0.967062818336163,38,4.530627038782168,0.7,0.8064516129032258,250.0,0,0,0,0,0,1,0,0,12.0,0.0004566872055092425,10.0,100000.0,7200.0,0,1,0,1,500000.0,1850000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R7_SparseTinyBuffer__TP08_HubTarget,8387360.0,0.967062818336163,38,4.530627038782168,0.7,0.8064516129032258,250.0,0,0,0,0,0,1,0,0,12.0,0.0004566872055092425,45.0,100000.0,7200.0,0,0,1,1,500000.0,1850000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R7_SparseTinyBuffer__TP09_Bimodal,8387360.0,0.967062818336163,38,4.530627038782168,0.7,0.8064516129032258,250.0,0,0,0,0,0,1,0,0,12.0,0.0004566872055092425,90.0,30000.0,7200.0,1,0,0,2,500000.0,1850000.0,,,,,,,,,,,,,,,,450.0,3000000.0,43200.0,1,0
R7_SparseTinyBuffer__TP10_Storm,8387360.0,0.967062818336163,38,4.530627038782168,0.7,0.8064516129032258,250.0,0,0,0,0,0,1,0,0,12.0,0.0004566872055092425,7.5,300000.0,60.0,1,0,0,1,500000.0,1850000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R7_SparseTinyBuffer__TP11_ManyToOne,8387360.0,0.967062818336163,38,4.530627038782168,0.7,0.8064516129032258,250.0,0,0,0,0,0,1,0,0,12.0,0.0004566872055092425,45.0,55000.0,7200.0,0,0,1,1,500000.0,1850000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R7_SparseTinyBuffer__TP12_GroupToGroup,8387360.0,0.967062818336163,38,4.530627038782168,0.7,0.8064516129032258,250.0,0,0,0,0,0,1,0,0,12.0,0.0004566872055092425,90.0,100000.0,7200.0,0,0,1,1,500000.0,1850000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R8_IntermittentPower__TP01_Baseline,8387360.0,0.967062818336163,35,4.172945956773049,0.7,0.75,180.0,0,0,0,0,0,1,0,0,10.0,0.0002921062169741134,90.0,100000.0,7200.0,1,0,0,1,42000000.0,1750000.0,,,,,,,,,,,,,,,,,,43200.0,1,1
R8_IntermittentPower__TP02_LowLoad,8387360.0,0.967062818336163,35,4.172945956773049,0.7,0.75,180.0,0,0,0,0,0,1,0,0,10.0,0.0002921062169741134,450.0,55000.0,21600.0,1,0,0,1,42000000.0,1750000.0,,,,,,,,,,,,,,,,,,43200.0,1,1
R8_IntermittentPower__TP03_ManySmall,8387360.0,0.967062818336163,35,4.172945956773049,0.7,0.75,180.0,0,0,0,0,0,1,0,0,10.0,0.0002921062169741134,20.0,5500.0,7200.0,1,0,0,1,42000000.0,1750000.0,,,,,,,,,,,,,,,,,,43200.0,1,1
R8_IntermittentPower__TP04_FewLarge,8387360.0,0.967062818336163,35,4.172945956773049,0.7,0.75,180.0,0,0,0,0,0,1,0,0,10.0,0.0002921062169741134,240.0,1250000.0,14400.0,1,0,0,1,42000000.0,1750000.0,,,,,,,,,,,,,,,,,,43200.0,1,1
R8_IntermittentPower__TP05_CriticalTTL,8387360.0,0.967062818336163,35,4.172945956773049,0.7,0.75,180.0,0,0,0,0,0,1,0,0,10.0,0.0002921062169741134,90.0,55000.0,5.0,1,0,0,1,42000000.0,1750000.0,,,,,,,,,,,,,,,,,,43200.0,1,1
R8_IntermittentPower__TP06_OneToMany,8387360.0,0.967062818336163,35,4.172945956773049,0.7,0.75,180.0,0,0,0,0,0,1,0,0,10.0,0.0002921062169741134,45.0,55000.0,7200.0,0,0,1,1,42000000.0,1750000.0,,,,,,,,,,,,,,,,,,43200.0,1,1
R8_IntermittentPower__TP07_BurstWindow,8387360.0,0.967062818336163,35,4.172945956773049,0.7,0.75,180.0,0,0,0,0,0,1,0,0,10.0,0.0002921062169741134,10.0,100000.0,7200.0,0,1,0,1,42000000.0,1750000.0,,,,,,,,,,,,,,,,,,43200.0,1,1
R8_IntermittentPower__TP08_HubTarget,8387360.0,0.967062818336163,35,4.172945956773049,0.7,0.75,180.0,0,0,0,0,0,1,0,0,10.0,0.0002921062169741134,45.0,100000.0,7200.0,0,0,1,1,42000000.0,1750000.0,,,,,,,,,,,,,,,,,,43200.0,1,1
R8_IntermittentPower__TP09_Bimodal,8387360.0,0.967062818336163,35,4.172945956773049,0.7,0.75,180.0,0,0,0,0,0,1,0,0,10.0,0.0002921062169741134,90.0,30000.0,7200.0,1,0,0,2,42000000.0,1750000.0,,,,,,,,,,,,,,,,450.0,3000000.0,43200.0,1,1
R8_IntermittentPower__TP10_Storm,8387360.0,0.967062818336163,35,4.172945956773049,0.7,0.75,180.0,0,0,0,0,0,1,0,0,10.0,0.0002921062169741134,7.5,300000.0,60.0,1,0,0,1,42000000.0,1750000.0,,,,,,,,,,,,,,,,,,43200.0,1,1
R8_IntermittentPower__TP11_ManyToOne,8387360.0,0.967062818336163,35,4.172945956773049,0.7,0.75,180.0,0,0,0,0,0,1,0,0,10.0,0.0002921062169741134,45.0,55000.0,7200.0,0,0,1,1,42000000.0,1750000.0,,,,,,,,,,,,,,,,,,43200.0,1,1
R8_IntermittentPower__TP12_GroupToGroup,8387360.0,0.967062818336163,35,4.172945956773049,0.7,0.75,180.0,0,0,0,0,0,1,0,0,10.0,0.0002921062169741134,90.0,100000.0,7200.0,0,0,1,1,42000000.0,1750000.0,,,,,,,,,,,,,,,,,,43200.0,1,1
R9_ExtremeRange_200m__TP01_Baseline,8387360.0,0.967062818336163,40,4.769081093454913,0.85,0.75,180.0,0,0,0,0,0,1,0,0,200.0,0.16214875717746705,90.0,100000.0,7200.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R9_ExtremeRange_200m__TP02_LowLoad,8387360.0,0.967062818336163,40,4.769081093454913,0.85,0.75,180.0,0,0,0,0,0,1,0,0,200.0,0.16214875717746705,450.0,55000.0,21600.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R9_ExtremeRange_200m__TP03_ManySmall,8387360.0,0.967062818336163,40,4.769081093454913,0.85,0.75,180.0,0,0,0,0,0,1,0,0,200.0,0.16214875717746705,20.0,5500.0,7200.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R9_ExtremeRange_200m__TP04_FewLarge,8387360.0,0.967062818336163,40,4.769081093454913,0.85,0.75,180.0,0,0,0,0,0,1,0,0,200.0,0.16214875717746705,240.0,1250000.0,14400.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R9_ExtremeRange_200m__TP05_CriticalTTL,8387360.0,0.967062818336163,40,4.769081093454913,0.85,0.75,180.0,0,0,0,0,0,1,0,0,200.0,0.16214875717746705,90.0,55000.0,5.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R9_ExtremeRange_200m__TP06_OneToMany,8387360.0,0.967062818336163,40,4.769081093454913,0.85,0.75,180.0,0,0,0,0,0,1,0,0,200.0,0.16214875717746705,45.0,55000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R9_ExtremeRange_200m__TP07_BurstWindow,8387360.0,0.967062818336163,40,4.769081093454913,0.85,0.75,180.0,0,0,0,0,0,1,0,0,200.0,0.16214875717746705,10.0,100000.0,7200.0,0,1,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R9_ExtremeRange_200m__TP08_HubTarget,8387360.0,0.967062818336163,40,4.769081093454913,0.85,0.75,180.0,0,0,0,0,0,1,0,0,200.0,0.16214875717746705,45.0,100000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R9_ExtremeRange_200m__TP09_Bimodal,8387360.0,0.967062818336163,40,4.769081093454913,0.85,0.75,180.0,0,0,0,0,0,1,0,0,200.0,0.16214875717746705,90.0,30000.0,7200.0,1,0,0,2,50000000.0,2000000.0,,,,,,,,,,,,,,,,450.0,3000000.0,43200.0,1,0
R9_ExtremeRange_200m__TP10_Storm,8387360.0,0.967062818336163,40,4.769081093454913,0.85,0.75,180.0,0,0,0,0,0,1,0,0,200.0,0.16214875717746705,7.5,300000.0,60.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R9_ExtremeRange_200m__TP11_ManyToOne,8387360.0,0.967062818336163,40,4.769081093454913,0.85,0.75,180.0,0,0,0,0,0,1,0,0,200.0,0.16214875717746705,45.0,55000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
R9_ExtremeRange_200m__TP12_GroupToGroup,8387360.0,0.967062818336163,40,4.769081093454913,0.85,0.75,180.0,0,0,0,0,0,1,0,0,200.0,0.16214875717746705,90.0,100000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
D1_ShelterHotspots_Clusters__TP01_Baseline,4559802.0,0.9369900271985494,80,17.544621455054408,0.8,0.5384615384615384,70.0,0,0,0,1,0,1,0,0,10.0,0.0014035697164043526,90.0,100000.0,7200.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,64.0,,,43200.0,4,0
D1_ShelterHotspots_Clusters__TP02_LowLoad,4559802.0,0.9369900271985494,80,17.544621455054408,0.8,0.5384615384615384,70.0,0,0,0,1,0,1,0,0,10.0,0.0014035697164043526,450.0,55000.0,21600.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,64.0,,,43200.0,4,0
D1_ShelterHotspots_Clusters__TP03_ManySmall,4559802.0,0.9369900271985494,80,17.544621455054408,0.8,0.5384615384615384,70.0,0,0,0,1,0,1,0,0,10.0,0.0014035697164043526,20.0,5500.0,7200.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,64.0,,,43200.0,4,0
D1_ShelterHotspots_Clusters__TP04_FewLarge,4559802.0,0.9369900271985494,80,17.544621455054408,0.8,0.5384615384615384,70.0,0,0,0,1,0,1,0,0,10.0,0.0014035697164043526,240.0,1250000.0,14400.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,64.0,,,43200.0,4,0
D1_ShelterHotspots_Clusters__TP05_CriticalTTL,4559802.0,0.9369900271985494,80,17.544621455054408,0.8,0.5384615384615384,70.0,0,0,0,1,0,1,0,0,10.0,0.0014035697164043526,90.0,55000.0,5.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,64.0,,,43200.0,4,0
D1_ShelterHotspots_Clusters__TP06_OneToMany,4559802.0,0.9369900271985494,80,17.544621455054408,0.8,0.5384615384615384,70.0,0,0,0,1,0,1,0,0,10.0,0.0014035697164043526,45.0,55000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,64.0,,,43200.0,4,0
D1_ShelterHotspots_Clusters__TP07_BurstWindow,4559802.0,0.9369900271985494,80,17.544621455054408,0.8,0.5384615384615384,70.0,0,0,0,1,0,1,0,0,10.0,0.0014035697164043526,10.0,100000.0,7200.0,0,1,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,64.0,,,43200.0,4,0
D1_ShelterHotspots_Clusters__TP08_HubTarget,4559802.0,0.9369900271985494,80,17.544621455054408,0.8,0.5384615384615384,70.0,0,0,0,1,0,1,0,0,10.0,0.0014035697164043526,45.0,100000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,64.0,,,43200.0,4,0
D1_ShelterHotspots_Clusters__TP09_Bimodal,4559802.0,0.9369900271985494,80,17.544621455054408,0.8,0.5384615384615384,70.0,0,0,0,1,0,1,0,0,10.0,0.0014035697164043526,90.0,30000.0,7200.0,1,0,0,2,50000000.0,2000000.0,,,,,,,,,,,,,,,64.0,450.0,3000000.0,43200.0,4,0
D1_ShelterHotspots_Clusters__TP10_Storm,4559802.0,0.9369900271985494,80,17.544621455054408,0.8,0.5384615384615384,70.0,0,0,0,1,0,1,0,0,10.0,0.0014035697164043526,7.5,300000.0,60.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,64.0,,,43200.0,4,0
D1_ShelterHotspots_Clusters__TP11_ManyToOne,4559802.0,0.9369900271985494,80,17.544621455054408,0.8,0.5384615384615384,70.0,0,0,0,1,0,1,0,0,10.0,0.0014035697164043526,45.0,55000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,64.0,,,43200.0,4,0
D1_ShelterHotspots_Clusters__TP12_GroupToGroup,4559802.0,0.9369900271985494,80,17.544621455054408,0.8,0.5384615384615384,70.0,0,0,0,1,0,1,0,0,10.0,0.0014035697164043526,90.0,100000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,64.0,,,43200.0,4,0
D2_PartitionedCity_MuleBridge__TP01_Baseline,4559802.0,0.9369900271985494,71,15.570851541360787,0.75,0.6923076923076923,135.0,0,0,0,1,0,1,0,0,10.0,0.001167813865602059,90.0,100000.0,7200.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,171.0,,,43200.0,3,0
D2_PartitionedCity_MuleBridge__TP02_LowLoad,4559802.0,0.9369900271985494,71,15.570851541360787,0.75,0.6923076923076923,135.0,0,0,0,1,0,1,0,0,10.0,0.001167813865602059,450.0,55000.0,21600.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,171.0,,,43200.0,3,0
D2_PartitionedCity_MuleBridge__TP03_ManySmall,4559802.0,0.9369900271985494,71,15.570851541360787,0.75,0.6923076923076923,135.0,0,0,0,1,0,1,0,0,10.0,0.001167813865602059,20.0,5500.0,7200.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,171.0,,,43200.0,3,0
D2_PartitionedCity_MuleBridge__TP04_FewLarge,4559802.0,0.9369900271985494,71,15.570851541360787,0.75,0.6923076923076923,135.0,0,0,0,1,0,1,0,0,10.0,0.001167813865602059,240.0,1250000.0,14400.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,171.0,,,43200.0,3,0
D2_PartitionedCity_MuleBridge__TP05_CriticalTTL,4559802.0,0.9369900271985494,71,15.570851541360787,0.75,0.6923076923076923,135.0,0,0,0,1,0,1,0,0,10.0,0.001167813865602059,90.0,55000.0,5.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,171.0,,,43200.0,3,0
D2_PartitionedCity_MuleBridge__TP06_OneToMany,4559802.0,0.9369900271985494,71,15.570851541360787,0.75,0.6923076923076923,135.0,0,0,0,1,0,1,0,0,10.0,0.001167813865602059,45.0,55000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,171.0,,,43200.0,3,0
D2_PartitionedCity_MuleBridge__TP07_BurstWindow,4559802.0,0.9369900271985494,71,15.570851541360787,0.75,0.6923076923076923,135.0,0,0,0,1,0,1,0,0,10.0,0.001167813865602059,10.0,100000.0,7200.0,0,1,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,171.0,,,43200.0,3,0
D2_PartitionedCity_MuleBridge__TP08_HubTarget,4559802.0,0.9369900271985494,71,15.570851541360787,0.75,0.6923076923076923,135.0,0,0,0,1,0,1,0,0,10.0,0.001167813865602059,45.0,100000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,171.0,,,43200.0,3,0
D2_PartitionedCity_MuleBridge__TP09_Bimodal,4559802.0,0.9369900271985494,71,15.570851541360787,0.75,0.6923076923076923,135.0,0,0,0,1,0,1,0,0,10.0,0.001167813865602059,90.0,30000.0,7200.0,1,0,0,2,50000000.0,2000000.0,,,,,,,,,,,,,,,171.0,450.0,3000000.0,43200.0,3,0
D2_PartitionedCity_MuleBridge__TP10_Storm,4559802.0,0.9369900271985494,71,15.570851541360787,0.75,0.6923076923076923,135.0,0,0,0,1,0,1,0,0,10.0,0.001167813865602059,7.5,300000.0,60.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,171.0,,,43200.0,3,0
D2_PartitionedCity_MuleBridge__TP11_ManyToOne,4559802.0,0.9369900271985494,71,15.570851541360787,0.75,0.6923076923076923,135.0,0,0,0,1,0,1,0,0,10.0,0.001167813865602059,45.0,55000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,171.0,,,43200.0,3,0
D2_PartitionedCity_MuleBridge__TP12_GroupToGroup,4559802.0,0.9369900271985494,71,15.570851541360787,0.75,0.6923076923076923,135.0,0,0,0,1,0,1,0,0,10.0,0.001167813865602059,90.0,100000.0,7200.0,0,0,1,1,50000000.0,2000000.0,,,,,,,,,,,,,,,171.0,,,43200.0,3,0
D3_Aftershock_ErraticMobility__TP01_Baseline,4559802.0,0.9369900271985494,54,11.842619482161727,1.8,0.8823529411764706,450.0,0,0,0,0,0,1,0,0,8.0,0.001364269764345031,90.0,100000.0,7200.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
D3_Aftershock_ErraticMobility__TP02_LowLoad,4559802.0,0.9369900271985494,54,11.842619482161727,1.8,0.8823529411764706,450.0,0,0,0,0,0,1,0,0,8.0,0.001364269764345031,450.0,55000.0,21600.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
D3_Aftershock_ErraticMobility__TP03_ManySmall,4559802.0,0.9369900271985494,54,11.842619482161727,1.8,0.8823529411764706,450.0,0,0,0,0,0,1,0,0,8.0,0.001364269764345031,20.0,5500.0,7200.0,1,0,0,1,50000000.0,2000000.0,,,,,,,,,,,,,,,,,,43200.0,1,0
