scenario_name,candidate_id,max_abs_r_vs_selected
SV1_C83492,C83492,0.9765762041444325
SV1_C99685,C99685,0.897095685948582
SV1_C54693,C54693,0.9659678256512949
SV1_C09035,C09035,0.9311136931274974
SV1_C98504,C98504,0.889519853713413
SV1_C06633,C06633,0.9539697462766692
SV1_C16217,C16217,0.9442374402970437
SV1_C09040,C09040,0.8883287657078788
SV1_C09093,C09093,0.9673979477526428
SV1_C94221,C94221,0.9085892015674366
SV1_C90653,C90653,0.8657041301785887
SV1_C82283,C82283,0.9759163678387515
SV1_C81689,C81689,0.8796240402581855
SV1_C16215,C16215,0.9247631216046059
SV1_C24642,C24642,0.8553268984656441
SV1_C08422,C08422,0.9982534617085619
SV1_C00676,C00676,0.9434883048942294
SV1_C93047,C93047,0.9345714659630964
SV1_C74453,C74453,0.966416274938238
SV1_C55304,C55304,0.9414742798070568
SV1_C91871,C91871,0.9606353301610308
SV1_C77498,C77498,0.9037291885399379
SV1_C86413,C86413,0.9068643727552672
SV1_C29503,C29503,0.999234428370215
SV1_C32483,C32483,0.8671150417620107
SV1_C03115,C03115,0.9128061458866544
SV1_C02439,C02439,0.9938104407705433
SV1_C66604,C66604,0.9806261568349992
SV1_C46250,C46250,0.962903812845613
SV1_C84003,C84003,0.9591181737526465
SV1_C90112,C90112,0.9957064300587419
SV1_C91819,C91819,0.9374864844543565
SV1_C56423,C56423,0.8733209014396238
SV1_C13216,C13216,0.9110389110913253
SV1_C30083,C30083,0.8851081806743825
SV1_C77417,C77417,0.9345690942933109
SV1_C60103,C60103,0.9099725495766512
SV1_C12016,C12016,0.9944749255129328
SV1_C96086,C96086,0.9689296139032413
SV1_C17487,C17487,0.9379880565721483
SV1_C08421,C08421,0.9755426464821016
SV1_C47472,C47472,0.9634830419905261
SV1_C31882,C31882,0.9913024885778422
SV1_C51109,C51109,0.9887985517633378
SV1_C04204,C04204,0.9513782114286803
SV1_C67278,C67278,0.9551921401396756
SV1_C94821,C94821,0.9081245282470486
SV1_C91831,C91831,0.8683431240291084
SV1_C79907,C79907,0.8831288651669884
SV1_C19844,C19844,0.9563549645979701
SV1_C65512,C65512,0.8887717609515755
SV1_C78645,C78645,0.8505222920012446
SV1_C89405,C89405,0.9107972903070745
SV1_C79317,C79317,0.9231862807734916
SV1_C06607,C06607,0.954237963167724
SV1_C90692,C90692,0.9838221855961029
SV1_C98425,C98425,0.9332539903639195
SV1_C98402,C98402,0.96199933870433
SV1_C83497,C83497,0.9067329887186812
SV1_C01906,C01906,0.9946688869918975
SV1_C25200,C25200,0.9125209561668697
